bulk_id,spalen,date1,mm_start_square_q3,mm_value_q3
460B6880-F8BE-E711-BC64-00505688958B,3.0,1435708800000000000,,
460B6880-F8BE-E711-BC64-00505688958B,1.0,1435708800000000000,,
460B6880-F8BE-E711-BC64-00505688958B,,1435708800000000000,,
460B6880-F8BE-E711-BC64-00505688958B,2.0,1435708800000000000,,
460B6880-F8BE-E711-BC64-00505688958B,4.0,1435708800000000000,,
E9D28148-DFDF-E611-B624-001EC9D56418,3.0,1435708800000000000,,
E9D28148-DFDF-E611-B624-001EC9D56418,2.0,1435708800000000000,,
E9D28148-DFDF-E611-B624-001EC9D56418,1.0,1435708800000000000,,
EBD28148-DFDF-E611-B624-001EC9D56418,3.0,1435708800000000000,,
EBD28148-DFDF-E611-B624-001EC9D56418,1.0,1435708800000000000,,
EBD28148-DFDF-E611-B624-001EC9D56418,2.0,1435708800000000000,,
583A3C67-853F-E211-82DD-001EC9D56438,3.0,1435708800000000000,,
896018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1435708800000000000,,
D1D28148-DFDF-E611-B624-001EC9D56418,2.0,1435708800000000000,,
D1D28148-DFDF-E611-B624-001EC9D56418,1.0,1435708800000000000,,
D1D28148-DFDF-E611-B624-001EC9D56418,,1435708800000000000,,
D1D28148-DFDF-E611-B624-001EC9D56418,3.0,1435708800000000000,,
896018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1435708800000000000,,
573ECC9B-BFAD-E611-9FBE-001EC9D5643C,2.0,1435708800000000000,,
573ECC9B-BFAD-E611-9FBE-001EC9D5643C,1.0,1435708800000000000,,
876018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1435708800000000000,,
876018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,1435708800000000000,,
876018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1435708800000000000,,
856018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1435708800000000000,,
856018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1435708800000000000,,
5D3ECC9B-BFAD-E611-9FBE-001EC9D5643C,2.0,1435708800000000000,,
5D3ECC9B-BFAD-E611-9FBE-001EC9D5643C,1.0,1435708800000000000,,
8F6018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1435708800000000000,,
8B6018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1435708800000000000,,
916018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1435708800000000000,,
916018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,1435708800000000000,,
856018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,1435708800000000000,,
856018F1-C2AD-E611-9FBE-001EC9D5643C,,1435708800000000000,,
8D6018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1435708800000000000,,
8D6018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,1435708800000000000,,
5D3ECC9B-BFAD-E611-9FBE-001EC9D5643C,3.0,1435708800000000000,,
553ECC9B-BFAD-E611-9FBE-001EC9D5643C,2.0,1435708800000000000,,
553ECC9B-BFAD-E611-9FBE-001EC9D5643C,1.0,1435708800000000000,,
553ECC9B-BFAD-E611-9FBE-001EC9D5643C,,1435708800000000000,,
553ECC9B-BFAD-E611-9FBE-001EC9D5643C,3.0,1435708800000000000,,
896018F1-C2AD-E611-9FBE-001EC9D5643C,,1435708800000000000,,
8F6018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1435708800000000000,,
A29078E2-9F94-E711-8530-00505688958B,1.0,1435708800000000000,,
A29078E2-9F94-E711-8530-00505688958B,2.0,1435708800000000000,,
A29078E2-9F94-E711-8530-00505688958B,3.0,1435708800000000000,,
A29078E2-9F94-E711-8530-00505688958B,,1435708800000000000,,
81CDF4F4-9F94-E711-8530-00505688958B,2.0,1435708800000000000,,
81CDF4F4-9F94-E711-8530-00505688958B,3.0,1435708800000000000,,
81CDF4F4-9F94-E711-8530-00505688958B,,1435708800000000000,,
81CDF4F4-9F94-E711-8530-00505688958B,1.0,1435708800000000000,,
5132A509-A094-E711-8530-00505688958B,2.0,1435708800000000000,,
5132A509-A094-E711-8530-00505688958B,3.0,1435708800000000000,,
5132A509-A094-E711-8530-00505688958B,1.0,1435708800000000000,,
976DE653-0779-E711-BBA1-001EC9D5643C,2.0,1435708800000000000,,
976DE653-0779-E711-BBA1-001EC9D5643C,3.0,1435708800000000000,,
976DE653-0779-E711-BBA1-001EC9D5643C,,1435708800000000000,,
976DE653-0779-E711-BBA1-001EC9D5643C,1.0,1435708800000000000,,
91ED5C67-0779-E711-BBA1-001EC9D5643C,1.0,1435708800000000000,,
91ED5C67-0779-E711-BBA1-001EC9D5643C,2.0,1435708800000000000,,
91ED5C67-0779-E711-BBA1-001EC9D5643C,3.0,1435708800000000000,,
91ED5C67-0779-E711-BBA1-001EC9D5643C,,1435708800000000000,,
50C2C978-7204-E511-8C7F-001EC9D5643C,1.0,1435708800000000000,,
50C2C978-7204-E511-8C7F-001EC9D5643C,2.0,1435708800000000000,,
50C2C978-7204-E511-8C7F-001EC9D5643C,3.0,1435708800000000000,,
50C2C978-7204-E511-8C7F-001EC9D5643C,,1435708800000000000,,
59BCC6D3-7204-E511-8C7F-001EC9D5643C,3.0,1435708800000000000,,
59BCC6D3-7204-E511-8C7F-001EC9D5643C,2.0,1435708800000000000,,
59BCC6D3-7204-E511-8C7F-001EC9D5643C,,1435708800000000000,,
59BCC6D3-7204-E511-8C7F-001EC9D5643C,1.0,1435708800000000000,,
59BCC6D3-7204-E511-8C7F-001EC9D5643C,4.0,1435708800000000000,,
6F9623EC-7204-E511-8C7F-001EC9D5643C,2.0,1435708800000000000,,
6F9623EC-7204-E511-8C7F-001EC9D5643C,3.0,1435708800000000000,,
6F9623EC-7204-E511-8C7F-001EC9D5643C,1.0,1435708800000000000,,
6F9623EC-7204-E511-8C7F-001EC9D5643C,,1435708800000000000,,
43FD321D-7304-E511-8C7F-001EC9D5643C,2.0,1435708800000000000,,
43FD321D-7304-E511-8C7F-001EC9D5643C,3.0,1435708800000000000,,
43FD321D-7304-E511-8C7F-001EC9D5643C,1.0,1435708800000000000,,
43FD321D-7304-E511-8C7F-001EC9D5643C,4.0,1435708800000000000,,
43FD321D-7304-E511-8C7F-001EC9D5643C,,1435708800000000000,,
DD629F04-7304-E511-8C7F-001EC9D5643C,3.0,1435708800000000000,,
DD629F04-7304-E511-8C7F-001EC9D5643C,2.0,1435708800000000000,,
DD629F04-7304-E511-8C7F-001EC9D5643C,,1435708800000000000,,
DD629F04-7304-E511-8C7F-001EC9D5643C,1.0,1435708800000000000,,
D1AF47AD-A871-E511-B53C-001EC9D5643C,1.0,1435708800000000000,,
D1AF47AD-A871-E511-B53C-001EC9D5643C,3.0,1435708800000000000,,
D1AF47AD-A871-E511-B53C-001EC9D5643C,2.0,1435708800000000000,,
D1AF47AD-A871-E511-B53C-001EC9D5643C,,1435708800000000000,,
2ED879C7-BDEA-E511-B620-001EC9D5643C,1.0,1435708800000000000,,
2ED879C7-BDEA-E511-B620-001EC9D5643C,2.0,1435708800000000000,,
2ED879C7-BDEA-E511-B620-001EC9D5643C,3.0,1435708800000000000,,
2ED879C7-BDEA-E511-B620-001EC9D5643C,,1435708800000000000,,
33DCCE89-BEEA-E511-B620-001EC9D5643C,2.0,1435708800000000000,,
33DCCE89-BEEA-E511-B620-001EC9D5643C,1.0,1435708800000000000,,
33DCCE89-BEEA-E511-B620-001EC9D5643C,3.0,1435708800000000000,,
33DCCE89-BEEA-E511-B620-001EC9D5643C,,1435708800000000000,,
9844A740-FD32-E611-9447-001EC9D56418,1.0,1435708800000000000,,
9844A740-FD32-E611-9447-001EC9D56418,3.0,1435708800000000000,,
9844A740-FD32-E611-9447-001EC9D56418,2.0,1435708800000000000,,
9844A740-FD32-E611-9447-001EC9D56418,,1435708800000000000,,
B8F13743-FE32-E611-9447-001EC9D56418,3.0,1435708800000000000,,
B8F13743-FE32-E611-9447-001EC9D56418,2.0,1435708800000000000,,
B8F13743-FE32-E611-9447-001EC9D56418,1.0,1435708800000000000,,
B8F13743-FE32-E611-9447-001EC9D56418,,1435708800000000000,,
89E60710-B408-E711-96FE-001EC9D5643C,1.0,1435708800000000000,,
89E60710-B408-E711-96FE-001EC9D5643C,2.0,1435708800000000000,,
89E60710-B408-E711-96FE-001EC9D5643C,,1435708800000000000,,
3A5FF227-B408-E711-96FE-001EC9D5643C,1.0,1435708800000000000,,
3A5FF227-B408-E711-96FE-001EC9D5643C,2.0,1435708800000000000,,
3A5FF227-B408-E711-96FE-001EC9D5643C,,1435708800000000000,,
D7687E5C-D449-E711-97EC-001EC9D56418,2.0,1435708800000000000,,
D7687E5C-D449-E711-97EC-001EC9D56418,,1435708800000000000,,
D7687E5C-D449-E711-97EC-001EC9D56418,1.0,1435708800000000000,,
1AD77F71-D449-E711-97EC-001EC9D56418,1.0,1435708800000000000,,
1AD77F71-D449-E711-97EC-001EC9D56418,2.0,1435708800000000000,,
1AD77F71-D449-E711-97EC-001EC9D56418,3.0,1435708800000000000,,
D7687E5C-D449-E711-97EC-001EC9D56418,4.0,1435708800000000000,,
D7687E5C-D449-E711-97EC-001EC9D56418,3.0,1435708800000000000,,
1AD77F71-D449-E711-97EC-001EC9D56418,,1435708800000000000,,
1AD77F71-D449-E711-97EC-001EC9D56418,4.0,1435708800000000000,,
1C80D44F-4F03-E711-96FE-001EC9D5643C,2.0,1435708800000000000,,
1C80D44F-4F03-E711-96FE-001EC9D5643C,3.0,1435708800000000000,,
1C80D44F-4F03-E711-96FE-001EC9D5643C,4.0,1435708800000000000,,
1C80D44F-4F03-E711-96FE-001EC9D5643C,,1435708800000000000,,
1C80D44F-4F03-E711-96FE-001EC9D5643C,1.0,1435708800000000000,,
7DD7E685-DB2F-E711-857E-001EC9D56418,3.0,1435708800000000000,,
7DD7E685-DB2F-E711-857E-001EC9D56418,4.0,1435708800000000000,,
7DD7E685-DB2F-E711-857E-001EC9D56418,2.0,1435708800000000000,,
7DD7E685-DB2F-E711-857E-001EC9D56418,,1435708800000000000,,
7DD7E685-DB2F-E711-857E-001EC9D56418,1.0,1435708800000000000,,
49A66B38-9682-E711-8530-00505688958B,2.0,1435708800000000000,,
49A66B38-9682-E711-8530-00505688958B,1.0,1435708800000000000,,
49A66B38-9682-E711-8530-00505688958B,,1435708800000000000,,
49A66B38-9682-E711-8530-00505688958B,3.0,1435708800000000000,,
49A66B38-9682-E711-8530-00505688958B,4.0,1435708800000000000,,
F10C7B44-9682-E711-8530-00505688958B,2.0,1435708800000000000,,
F10C7B44-9682-E711-8530-00505688958B,3.0,1435708800000000000,,
F10C7B44-9682-E711-8530-00505688958B,1.0,1435708800000000000,,
F10C7B44-9682-E711-8530-00505688958B,,1435708800000000000,,
F10C7B44-9682-E711-8530-00505688958B,4.0,1435708800000000000,,
E6CE2E27-122A-E511-84C6-001EC9D56418,3.0,1435708800000000000,,
E6CE2E27-122A-E511-84C6-001EC9D56418,2.0,1435708800000000000,,
E6CE2E27-122A-E511-84C6-001EC9D56418,1.0,1435708800000000000,,
E6CE2E27-122A-E511-84C6-001EC9D56418,,1435708800000000000,,
34D35BE3-112A-E511-84C6-001EC9D56418,3.0,1435708800000000000,,
34D35BE3-112A-E511-84C6-001EC9D56418,2.0,1435708800000000000,,
34D35BE3-112A-E511-84C6-001EC9D56418,1.0,1435708800000000000,,
34D35BE3-112A-E511-84C6-001EC9D56418,,1435708800000000000,,
6D228957-122A-E511-84C6-001EC9D56418,2.0,1435708800000000000,,
6D228957-122A-E511-84C6-001EC9D56418,,1435708800000000000,,
6D228957-122A-E511-84C6-001EC9D56418,1.0,1435708800000000000,,
6D228957-122A-E511-84C6-001EC9D56418,3.0,1435708800000000000,,
71D0E78B-122A-E511-84C6-001EC9D56418,1.0,1435708800000000000,,
71D0E78B-122A-E511-84C6-001EC9D56418,2.0,1435708800000000000,,
71D0E78B-122A-E511-84C6-001EC9D56418,3.0,1435708800000000000,,
01778D74-9326-E711-96FE-001EC9D5643C,2.0,1435708800000000000,,
7021B9D0-64B1-E611-9FBE-001EC9D5643C,1.0,1435708800000000000,,
7021B9D0-64B1-E611-9FBE-001EC9D5643C,2.0,1435708800000000000,,
