bulk_id,spalen,date1,start_square_q3,value_q3,price_q3
7B6018F1-C2AD-E611-9FBE-001EC9D5643C,,1441065600000000000,,,
994A637F-C2CD-E611-B887-001EC9D5643C,2.0,1441065600000000000,,,
994A637F-C2CD-E611-B887-001EC9D5643C,,1441065600000000000,,,
994A637F-C2CD-E611-B887-001EC9D5643C,3.0,1441065600000000000,,,
994A637F-C2CD-E611-B887-001EC9D5643C,1.0,1441065600000000000,,,
994A637F-C2CD-E611-B887-001EC9D5643C,4.0,1441065600000000000,,,
72887078-7908-E611-9928-001EC9D5643C,2.0,1441065600000000000,,,
72887078-7908-E611-9928-001EC9D5643C,4.0,1441065600000000000,,,
72887078-7908-E611-9928-001EC9D5643C,3.0,1441065600000000000,,,
8C5BDEBC-7908-E611-9928-001EC9D5643C,2.0,1441065600000000000,,,
8C5BDEBC-7908-E611-9928-001EC9D5643C,4.0,1441065600000000000,,,
8C5BDEBC-7908-E611-9928-001EC9D5643C,3.0,1441065600000000000,,,
5F5BD5ED-7808-E611-9928-001EC9D5643C,2.0,1441065600000000000,,,
5F5BD5ED-7808-E611-9928-001EC9D5643C,,1441065600000000000,,,
5F5BD5ED-7808-E611-9928-001EC9D5643C,4.0,1441065600000000000,,,
0E6FE41B-8808-E611-9928-001EC9D5643C,3.0,1441065600000000000,,,
0E6FE41B-8808-E611-9928-001EC9D5643C,2.0,1441065600000000000,,,
0E6FE41B-8808-E611-9928-001EC9D5643C,1.0,1441065600000000000,,,
0E6FE41B-8808-E611-9928-001EC9D5643C,,1441065600000000000,,,
46B9015C-8808-E611-9928-001EC9D5643C,3.0,1441065600000000000,,,
46B9015C-8808-E611-9928-001EC9D5643C,1.0,1441065600000000000,,,
46B9015C-8808-E611-9928-001EC9D5643C,2.0,1441065600000000000,,,
46B9015C-8808-E611-9928-001EC9D5643C,,1441065600000000000,,,
095A20C2-C513-E711-96FE-001EC9D5643C,,1441065600000000000,,,
095A20C2-C513-E711-96FE-001EC9D5643C,3.0,1441065600000000000,,,
095A20C2-C513-E711-96FE-001EC9D5643C,2.0,1441065600000000000,,,
095A20C2-C513-E711-96FE-001EC9D5643C,1.0,1441065600000000000,,,
F47C6AD6-C513-E711-96FE-001EC9D5643C,,1441065600000000000,,,
F47C6AD6-C513-E711-96FE-001EC9D5643C,1.0,1441065600000000000,,,
F47C6AD6-C513-E711-96FE-001EC9D5643C,2.0,1441065600000000000,,,
F47C6AD6-C513-E711-96FE-001EC9D5643C,3.0,1441065600000000000,,,
9487D3B2-8713-E711-96FE-001EC9D5643C,2.0,1441065600000000000,,,
9487D3B2-8713-E711-96FE-001EC9D5643C,,1441065600000000000,,,
9487D3B2-8713-E711-96FE-001EC9D5643C,1.0,1441065600000000000,,,
9487D3B2-8713-E711-96FE-001EC9D5643C,4.0,1441065600000000000,,,
C591F956-8813-E711-96FE-001EC9D5643C,2.0,1441065600000000000,,,
C591F956-8813-E711-96FE-001EC9D5643C,1.0,1441065600000000000,,,
C591F956-8813-E711-96FE-001EC9D5643C,4.0,1441065600000000000,,,
C591F956-8813-E711-96FE-001EC9D5643C,3.0,1441065600000000000,,,
EFE9999C-9576-E711-B07B-001EC9D5643C,2.0,1441065600000000000,,,
EFE9999C-9576-E711-B07B-001EC9D5643C,1.0,1441065600000000000,,,
EFE9999C-9576-E711-B07B-001EC9D5643C,3.0,1441065600000000000,,,
EFE9999C-9576-E711-B07B-001EC9D5643C,4.0,1441065600000000000,,,
EFE9999C-9576-E711-B07B-001EC9D5643C,,1441065600000000000,,,
5AE274CD-9676-E711-B07B-001EC9D5643C,3.0,1441065600000000000,,,
5AE274CD-9676-E711-B07B-001EC9D5643C,1.0,1441065600000000000,,,
5AE274CD-9676-E711-B07B-001EC9D5643C,2.0,1441065600000000000,,,
5AE274CD-9676-E711-B07B-001EC9D5643C,,1441065600000000000,,,
5C3629EC-9776-E711-B07B-001EC9D5643C,2.0,1441065600000000000,,,
5C3629EC-9776-E711-B07B-001EC9D5643C,,1441065600000000000,,,
5C3629EC-9776-E711-B07B-001EC9D5643C,1.0,1441065600000000000,,,
5C3629EC-9776-E711-B07B-001EC9D5643C,3.0,1441065600000000000,,,
9D41BD52-F9BE-E711-BC64-00505688958B,3.0,1441065600000000000,,,
9D41BD52-F9BE-E711-BC64-00505688958B,,1441065600000000000,,,
9D41BD52-F9BE-E711-BC64-00505688958B,2.0,1441065600000000000,,,
9D41BD52-F9BE-E711-BC64-00505688958B,1.0,1441065600000000000,,,
9D41BD52-F9BE-E711-BC64-00505688958B,4.0,1441065600000000000,,,
6FFE2FFC-94C4-E711-A992-0050568859FB,3.0,1441065600000000000,,,
6FFE2FFC-94C4-E711-A992-0050568859FB,2.0,1441065600000000000,,,
6FFE2FFC-94C4-E711-A992-0050568859FB,,1441065600000000000,,,
6FFE2FFC-94C4-E711-A992-0050568859FB,4.0,1441065600000000000,,,
6FFE2FFC-94C4-E711-A992-0050568859FB,1.0,1441065600000000000,,,
61765843-CDC5-E611-B624-001EC9D56418,2.0,1441065600000000000,,,
61765843-CDC5-E611-B624-001EC9D56418,1.0,1441065600000000000,,,
61765843-CDC5-E611-B624-001EC9D56418,3.0,1441065600000000000,,,
61765843-CDC5-E611-B624-001EC9D56418,,1441065600000000000,,,
206A2D68-CDC5-E611-B624-001EC9D56418,3.0,1441065600000000000,,,
206A2D68-CDC5-E611-B624-001EC9D56418,2.0,1441065600000000000,,,
206A2D68-CDC5-E611-B624-001EC9D56418,1.0,1441065600000000000,,,
206A2D68-CDC5-E611-B624-001EC9D56418,,1441065600000000000,,,
C8FDAC6E-5F62-E711-97EC-001EC9D56418,2.0,1441065600000000000,,,
C8FDAC6E-5F62-E711-97EC-001EC9D56418,1.0,1441065600000000000,,,
C8FDAC6E-5F62-E711-97EC-001EC9D56418,3.0,1441065600000000000,,,
18E6A7C3-5F62-E711-97EC-001EC9D56418,2.0,1441065600000000000,,,
18E6A7C3-5F62-E711-97EC-001EC9D56418,1.0,1441065600000000000,,,
18E6A7C3-5F62-E711-97EC-001EC9D56418,,1441065600000000000,,,
18E6A7C3-5F62-E711-97EC-001EC9D56418,3.0,1441065600000000000,,,
460B6880-F8BE-E711-BC64-00505688958B,3.0,1441065600000000000,,,
460B6880-F8BE-E711-BC64-00505688958B,1.0,1441065600000000000,,,
460B6880-F8BE-E711-BC64-00505688958B,,1441065600000000000,,,
460B6880-F8BE-E711-BC64-00505688958B,2.0,1441065600000000000,,,
460B6880-F8BE-E711-BC64-00505688958B,4.0,1441065600000000000,,,
E9D28148-DFDF-E611-B624-001EC9D56418,3.0,1441065600000000000,1018.3000000000001,1018.3000000000001,-1428.9761904000188
E9D28148-DFDF-E611-B624-001EC9D56418,2.0,1441065600000000000,409.0,409.0,2370.0
E9D28148-DFDF-E611-B624-001EC9D56418,1.0,1441065600000000000,193.39999999999998,193.39999999999998,-7984.666666699995
EBD28148-DFDF-E611-B624-001EC9D56418,3.0,1441065600000000000,311.6,311.6,
EBD28148-DFDF-E611-B624-001EC9D56418,1.0,1441065600000000000,468.20000000000005,468.20000000000005,-1432.0
EBD28148-DFDF-E611-B624-001EC9D56418,2.0,1441065600000000000,927.9,927.9,307.1666666999954
583A3C67-853F-E211-82DD-001EC9D56438,3.0,1441065600000000000,167.58,83.79,
896018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1441065600000000000,261.3,261.3,
D1D28148-DFDF-E611-B624-001EC9D56418,2.0,1441065600000000000,3524.9300000000003,3524.9300000000003,2435.852870799994
D1D28148-DFDF-E611-B624-001EC9D56418,1.0,1441065600000000000,1923.81,1923.81,-2153.569930100013
D1D28148-DFDF-E611-B624-001EC9D56418,,1441065600000000000,1620.62,1620.62,-301.46474360000866
D1D28148-DFDF-E611-B624-001EC9D56418,3.0,1441065600000000000,175.68,175.68,1108.0
896018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1441065600000000000,,,
573ECC9B-BFAD-E611-9FBE-001EC9D5643C,2.0,1441065600000000000,,,
573ECC9B-BFAD-E611-9FBE-001EC9D5643C,1.0,1441065600000000000,,,
876018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1441065600000000000,,,
876018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,1441065600000000000,,,
876018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1441065600000000000,,,
856018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1441065600000000000,,,
856018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1441065600000000000,,,
5D3ECC9B-BFAD-E611-9FBE-001EC9D5643C,2.0,1441065600000000000,,,
5D3ECC9B-BFAD-E611-9FBE-001EC9D5643C,1.0,1441065600000000000,,,
8F6018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1441065600000000000,,,
8B6018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1441065600000000000,,,
916018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1441065600000000000,,,
916018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,1441065600000000000,,,
856018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,1441065600000000000,,,
856018F1-C2AD-E611-9FBE-001EC9D5643C,,1441065600000000000,,,
8D6018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1441065600000000000,,,
8D6018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,1441065600000000000,,,
5D3ECC9B-BFAD-E611-9FBE-001EC9D5643C,3.0,1441065600000000000,,,
553ECC9B-BFAD-E611-9FBE-001EC9D5643C,2.0,1441065600000000000,,,
553ECC9B-BFAD-E611-9FBE-001EC9D5643C,1.0,1441065600000000000,,,
553ECC9B-BFAD-E611-9FBE-001EC9D5643C,,1441065600000000000,,,
553ECC9B-BFAD-E611-9FBE-001EC9D5643C,3.0,1441065600000000000,,,
896018F1-C2AD-E611-9FBE-001EC9D5643C,,1441065600000000000,,,
8F6018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1441065600000000000,,,
A29078E2-9F94-E711-8530-00505688958B,1.0,1441065600000000000,,,
A29078E2-9F94-E711-8530-00505688958B,2.0,1441065600000000000,,,
A29078E2-9F94-E711-8530-00505688958B,3.0,1441065600000000000,,,
A29078E2-9F94-E711-8530-00505688958B,,1441065600000000000,,,
81CDF4F4-9F94-E711-8530-00505688958B,2.0,1441065600000000000,,,
81CDF4F4-9F94-E711-8530-00505688958B,3.0,1441065600000000000,,,
81CDF4F4-9F94-E711-8530-00505688958B,,1441065600000000000,,,
81CDF4F4-9F94-E711-8530-00505688958B,1.0,1441065600000000000,,,
5132A509-A094-E711-8530-00505688958B,2.0,1441065600000000000,,,
5132A509-A094-E711-8530-00505688958B,3.0,1441065600000000000,,,
5132A509-A094-E711-8530-00505688958B,1.0,1441065600000000000,,,
976DE653-0779-E711-BBA1-001EC9D5643C,2.0,1441065600000000000,,,
976DE653-0779-E711-BBA1-001EC9D5643C,3.0,1441065600000000000,,,
976DE653-0779-E711-BBA1-001EC9D5643C,,1441065600000000000,,,
976DE653-0779-E711-BBA1-001EC9D5643C,1.0,1441065600000000000,,,
91ED5C67-0779-E711-BBA1-001EC9D5643C,1.0,1441065600000000000,,,
91ED5C67-0779-E711-BBA1-001EC9D5643C,2.0,1441065600000000000,,,
91ED5C67-0779-E711-BBA1-001EC9D5643C,3.0,1441065600000000000,,,
91ED5C67-0779-E711-BBA1-001EC9D5643C,,1441065600000000000,,,
50C2C978-7204-E511-8C7F-001EC9D5643C,1.0,1441065600000000000,3213.9,1873.22,
50C2C978-7204-E511-8C7F-001EC9D5643C,2.0,1441065600000000000,6155.43,1159.83,
50C2C978-7204-E511-8C7F-001EC9D5643C,3.0,1441065600000000000,5912.95,330.05,
50C2C978-7204-E511-8C7F-001EC9D5643C,,1441065600000000000,1524.72,847.19,
59BCC6D3-7204-E511-8C7F-001EC9D5643C,3.0,1441065600000000000,,,
59BCC6D3-7204-E511-8C7F-001EC9D5643C,2.0,1441065600000000000,,,
59BCC6D3-7204-E511-8C7F-001EC9D5643C,,1441065600000000000,,,
59BCC6D3-7204-E511-8C7F-001EC9D5643C,1.0,1441065600000000000,,,
59BCC6D3-7204-E511-8C7F-001EC9D5643C,4.0,1441065600000000000,,,
6F9623EC-7204-E511-8C7F-001EC9D5643C,2.0,1441065600000000000,,,
6F9623EC-7204-E511-8C7F-001EC9D5643C,3.0,1441065600000000000,,,
6F9623EC-7204-E511-8C7F-001EC9D5643C,1.0,1441065600000000000,,,
6F9623EC-7204-E511-8C7F-001EC9D5643C,,1441065600000000000,,,
43FD321D-7304-E511-8C7F-001EC9D5643C,2.0,1441065600000000000,,,
43FD321D-7304-E511-8C7F-001EC9D5643C,3.0,1441065600000000000,,,
43FD321D-7304-E511-8C7F-001EC9D5643C,1.0,1441065600000000000,,,
43FD321D-7304-E511-8C7F-001EC9D5643C,4.0,1441065600000000000,,,
43FD321D-7304-E511-8C7F-001EC9D5643C,,1441065600000000000,,,
DD629F04-7304-E511-8C7F-001EC9D5643C,3.0,1441065600000000000,,,
DD629F04-7304-E511-8C7F-001EC9D5643C,2.0,1441065600000000000,,,
DD629F04-7304-E511-8C7F-001EC9D5643C,,1441065600000000000,,,
DD629F04-7304-E511-8C7F-001EC9D5643C,1.0,1441065600000000000,,,
D1AF47AD-A871-E511-B53C-001EC9D5643C,1.0,1441065600000000000,,,
D1AF47AD-A871-E511-B53C-001EC9D5643C,3.0,1441065600000000000,,,
D1AF47AD-A871-E511-B53C-001EC9D5643C,2.0,1441065600000000000,,,
D1AF47AD-A871-E511-B53C-001EC9D5643C,,1441065600000000000,,,
2ED879C7-BDEA-E511-B620-001EC9D5643C,1.0,1441065600000000000,,,
2ED879C7-BDEA-E511-B620-001EC9D5643C,2.0,1441065600000000000,,,
2ED879C7-BDEA-E511-B620-001EC9D5643C,3.0,1441065600000000000,,,
2ED879C7-BDEA-E511-B620-001EC9D5643C,,1441065600000000000,,,
33DCCE89-BEEA-E511-B620-001EC9D5643C,2.0,1441065600000000000,,,
33DCCE89-BEEA-E511-B620-001EC9D5643C,1.0,1441065600000000000,,,
33DCCE89-BEEA-E511-B620-001EC9D5643C,3.0,1441065600000000000,,,
33DCCE89-BEEA-E511-B620-001EC9D5643C,,1441065600000000000,,,
9844A740-FD32-E611-9447-001EC9D56418,1.0,1441065600000000000,,,
9844A740-FD32-E611-9447-001EC9D56418,3.0,1441065600000000000,,,
9844A740-FD32-E611-9447-001EC9D56418,2.0,1441065600000000000,,,
9844A740-FD32-E611-9447-001EC9D56418,,1441065600000000000,,,
B8F13743-FE32-E611-9447-001EC9D56418,3.0,1441065600000000000,,,
B8F13743-FE32-E611-9447-001EC9D56418,2.0,1441065600000000000,,,
B8F13743-FE32-E611-9447-001EC9D56418,1.0,1441065600000000000,,,
B8F13743-FE32-E611-9447-001EC9D56418,,1441065600000000000,,,
89E60710-B408-E711-96FE-001EC9D5643C,1.0,1441065600000000000,,,
89E60710-B408-E711-96FE-001EC9D5643C,2.0,1441065600000000000,,,
89E60710-B408-E711-96FE-001EC9D5643C,,1441065600000000000,,,
3A5FF227-B408-E711-96FE-001EC9D5643C,1.0,1441065600000000000,,,
3A5FF227-B408-E711-96FE-001EC9D5643C,2.0,1441065600000000000,,,
3A5FF227-B408-E711-96FE-001EC9D5643C,,1441065600000000000,,,
D7687E5C-D449-E711-97EC-001EC9D56418,2.0,1441065600000000000,,,
D7687E5C-D449-E711-97EC-001EC9D56418,,1441065600000000000,,,
D7687E5C-D449-E711-97EC-001EC9D56418,1.0,1441065600000000000,,,
1AD77F71-D449-E711-97EC-001EC9D56418,1.0,1441065600000000000,,,
1AD77F71-D449-E711-97EC-001EC9D56418,2.0,1441065600000000000,,,
1AD77F71-D449-E711-97EC-001EC9D56418,3.0,1441065600000000000,,,
D7687E5C-D449-E711-97EC-001EC9D56418,4.0,1441065600000000000,,,
D7687E5C-D449-E711-97EC-001EC9D56418,3.0,1441065600000000000,,,
1AD77F71-D449-E711-97EC-001EC9D56418,,1441065600000000000,,,
1AD77F71-D449-E711-97EC-001EC9D56418,4.0,1441065600000000000,,,
1C80D44F-4F03-E711-96FE-001EC9D5643C,2.0,1441065600000000000,,,
1C80D44F-4F03-E711-96FE-001EC9D5643C,3.0,1441065600000000000,,,
1C80D44F-4F03-E711-96FE-001EC9D5643C,4.0,1441065600000000000,,,
1C80D44F-4F03-E711-96FE-001EC9D5643C,,1441065600000000000,,,
1C80D44F-4F03-E711-96FE-001EC9D5643C,1.0,1441065600000000000,,,
7DD7E685-DB2F-E711-857E-001EC9D56418,3.0,1441065600000000000,,,
7DD7E685-DB2F-E711-857E-001EC9D56418,4.0,1441065600000000000,,,
7DD7E685-DB2F-E711-857E-001EC9D56418,2.0,1441065600000000000,,,
7DD7E685-DB2F-E711-857E-001EC9D56418,,1441065600000000000,,,
7DD7E685-DB2F-E711-857E-001EC9D56418,1.0,1441065600000000000,,,
49A66B38-9682-E711-8530-00505688958B,2.0,1441065600000000000,,,
49A66B38-9682-E711-8530-00505688958B,1.0,1441065600000000000,,,
49A66B38-9682-E711-8530-00505688958B,,1441065600000000000,,,
49A66B38-9682-E711-8530-00505688958B,3.0,1441065600000000000,,,
49A66B38-9682-E711-8530-00505688958B,4.0,1441065600000000000,,,
F10C7B44-9682-E711-8530-00505688958B,2.0,1441065600000000000,,,
F10C7B44-9682-E711-8530-00505688958B,3.0,1441065600000000000,,,
