date1,bulk_id,spalen,sq_eq
1451606400000000000,65C3C56D-897B-E411-9AB7-001EC9D5643C,4,
1451606400000000000,1AD477FA-537D-E511-B4A4-001EC9D5643C,2,
1451606400000000000,1AD477FA-537D-E511-B4A4-001EC9D5643C,1,
1451606400000000000,1AD477FA-537D-E511-B4A4-001EC9D5643C,0,
1451606400000000000,1AD477FA-537D-E511-B4A4-001EC9D5643C,3,
1451606400000000000,8BF4DE7D-E2CB-E411-989E-001EC9D5643C,2,
1451606400000000000,8BF4DE7D-E2CB-E411-989E-001EC9D5643C,1,
1451606400000000000,8BF4DE7D-E2CB-E411-989E-001EC9D5643C,3,
1451606400000000000,8BF4DE7D-E2CB-E411-989E-001EC9D5643C,4,
1451606400000000000,E522EAD5-DA93-E311-8208-001EC9D56418,3,
1451606400000000000,E522EAD5-DA93-E311-8208-001EC9D56418,4,
1451606400000000000,E522EAD5-DA93-E311-8208-001EC9D56418,1,
1451606400000000000,C18015BA-DA93-E311-8208-001EC9D56418,2,
1454284800000000000,D082F3A3-CB4D-E211-9E89-001EC9D56438,3,
1454284800000000000,D082F3A3-CB4D-E211-9E89-001EC9D56438,2,
1454284800000000000,B091AECC-2FA8-E211-9DE0-001EC9D56438,1,
1454284800000000000,A93667C6-B147-E311-8507-001EC9D5643C,2,
1454284800000000000,A93667C6-B147-E311-8507-001EC9D5643C,1,
1454284800000000000,65C3C56D-897B-E411-9AB7-001EC9D5643C,3,
1454284800000000000,65C3C56D-897B-E411-9AB7-001EC9D5643C,1,
1454284800000000000,65C3C56D-897B-E411-9AB7-001EC9D5643C,2,
1454284800000000000,65C3C56D-897B-E411-9AB7-001EC9D5643C,4,
1454284800000000000,1AD477FA-537D-E511-B4A4-001EC9D5643C,2,
1454284800000000000,1AD477FA-537D-E511-B4A4-001EC9D5643C,1,
1454284800000000000,1AD477FA-537D-E511-B4A4-001EC9D5643C,0,
1454284800000000000,1AD477FA-537D-E511-B4A4-001EC9D5643C,3,
1454284800000000000,8BF4DE7D-E2CB-E411-989E-001EC9D5643C,2,
1454284800000000000,8BF4DE7D-E2CB-E411-989E-001EC9D5643C,1,
1454284800000000000,8BF4DE7D-E2CB-E411-989E-001EC9D5643C,3,
1454284800000000000,8BF4DE7D-E2CB-E411-989E-001EC9D5643C,4,
1454284800000000000,E522EAD5-DA93-E311-8208-001EC9D56418,4,
1454284800000000000,E522EAD5-DA93-E311-8208-001EC9D56418,1,
1454284800000000000,C18015BA-DA93-E311-8208-001EC9D56418,2,
1454284800000000000,C18015BA-DA93-E311-8208-001EC9D56418,1,
1456790400000000000,A0E3ADEC-68D5-E511-9840-001EC9D56418,3,
1456790400000000000,A0E3ADEC-68D5-E511-9840-001EC9D56418,2,
1456790400000000000,A0E3ADEC-68D5-E511-9840-001EC9D56418,1,
1456790400000000000,72B1CAF6-A2DC-E511-9840-001EC9D56418,1,
1456790400000000000,72B1CAF6-A2DC-E511-9840-001EC9D56418,2,
1456790400000000000,72B1CAF6-A2DC-E511-9840-001EC9D56418,3,
1456790400000000000,72B1CAF6-A2DC-E511-9840-001EC9D56418,0,
1456790400000000000,D082F3A3-CB4D-E211-9E89-001EC9D56438,2,
1456790400000000000,D082F3A3-CB4D-E211-9E89-001EC9D56438,3,
1456790400000000000,B091AECC-2FA8-E211-9DE0-001EC9D56438,1,
1456790400000000000,A93667C6-B147-E311-8507-001EC9D5643C,1,
1456790400000000000,A93667C6-B147-E311-8507-001EC9D5643C,2,
1456790400000000000,65C3C56D-897B-E411-9AB7-001EC9D5643C,3,
1456790400000000000,65C3C56D-897B-E411-9AB7-001EC9D5643C,1,
1456790400000000000,65C3C56D-897B-E411-9AB7-001EC9D5643C,4,
1456790400000000000,65C3C56D-897B-E411-9AB7-001EC9D5643C,2,
1456790400000000000,1AD477FA-537D-E511-B4A4-001EC9D5643C,2,
1456790400000000000,1AD477FA-537D-E511-B4A4-001EC9D5643C,1,
1456790400000000000,1AD477FA-537D-E511-B4A4-001EC9D5643C,0,
1456790400000000000,1AD477FA-537D-E511-B4A4-001EC9D5643C,3,
1456790400000000000,8BF4DE7D-E2CB-E411-989E-001EC9D5643C,1,
1456790400000000000,8BF4DE7D-E2CB-E411-989E-001EC9D5643C,2,
1456790400000000000,8BF4DE7D-E2CB-E411-989E-001EC9D5643C,3,
1456790400000000000,8BF4DE7D-E2CB-E411-989E-001EC9D5643C,4,
1456790400000000000,E522EAD5-DA93-E311-8208-001EC9D56418,3,
1456790400000000000,E522EAD5-DA93-E311-8208-001EC9D56418,2,
1456790400000000000,E522EAD5-DA93-E311-8208-001EC9D56418,1,
1456790400000000000,E522EAD5-DA93-E311-8208-001EC9D56418,4,
1459468800000000000,A0E3ADEC-68D5-E511-9840-001EC9D56418,2,
1459468800000000000,A0E3ADEC-68D5-E511-9840-001EC9D56418,1,
1459468800000000000,A0E3ADEC-68D5-E511-9840-001EC9D56418,3,
1459468800000000000,72B1CAF6-A2DC-E511-9840-001EC9D56418,1,
1459468800000000000,72B1CAF6-A2DC-E511-9840-001EC9D56418,2,
1459468800000000000,72B1CAF6-A2DC-E511-9840-001EC9D56418,0,
1459468800000000000,72B1CAF6-A2DC-E511-9840-001EC9D56418,3,
1459468800000000000,50B329EC-1DE2-E511-B953-001EC9D56418,2,
1459468800000000000,50B329EC-1DE2-E511-B953-001EC9D56418,1,
1459468800000000000,50B329EC-1DE2-E511-B953-001EC9D56418,0,
1459468800000000000,50B329EC-1DE2-E511-B953-001EC9D56418,3,
1459468800000000000,D082F3A3-CB4D-E211-9E89-001EC9D56438,2,
1459468800000000000,D082F3A3-CB4D-E211-9E89-001EC9D56438,3,
1459468800000000000,B091AECC-2FA8-E211-9DE0-001EC9D56438,1,
1459468800000000000,A93667C6-B147-E311-8507-001EC9D5643C,1,
1459468800000000000,65C3C56D-897B-E411-9AB7-001EC9D5643C,1,
1459468800000000000,65C3C56D-897B-E411-9AB7-001EC9D5643C,3,
1459468800000000000,65C3C56D-897B-E411-9AB7-001EC9D5643C,4,
1459468800000000000,65C3C56D-897B-E411-9AB7-001EC9D5643C,2,
1459468800000000000,1AD477FA-537D-E511-B4A4-001EC9D5643C,2,
1459468800000000000,1AD477FA-537D-E511-B4A4-001EC9D5643C,1,
1459468800000000000,1AD477FA-537D-E511-B4A4-001EC9D5643C,0,
1459468800000000000,1AD477FA-537D-E511-B4A4-001EC9D5643C,3,
1459468800000000000,8BF4DE7D-E2CB-E411-989E-001EC9D5643C,1,
1459468800000000000,8BF4DE7D-E2CB-E411-989E-001EC9D5643C,3,
1459468800000000000,8BF4DE7D-E2CB-E411-989E-001EC9D5643C,2,
1459468800000000000,8BF4DE7D-E2CB-E411-989E-001EC9D5643C,4,
1459468800000000000,E522EAD5-DA93-E311-8208-001EC9D56418,2,
1459468800000000000,E522EAD5-DA93-E311-8208-001EC9D56418,1,
