bulk_id,spalen,date1,mm_ratio_zar,mm_ratio_vre,mm_ratio_vre_16,mm_ratio_vre_1,mm_ratio_nre,mm_sold_in_quarter
5A4E0BD8-5C29-E511-84C6-001EC9D56418,2.0,1441065600000000000,26.0,96.0,0.0,0.0,96.0,2869.200000000002
5A4E0BD8-5C29-E511-84C6-001EC9D56418,0.0,1441065600000000000,3.0,16.0,0.0,0.0,16.0,0.0
5A4E0BD8-5C29-E511-84C6-001EC9D56418,4.0,1441065600000000000,0.0,8.0,0.0,0.0,8.0,0.0
5A4E0BD8-5C29-E511-84C6-001EC9D56418,3.0,1441065600000000000,6.0,16.0,0.0,0.0,16.0,1039.2
D04F1379-5729-E511-84C6-001EC9D56418,2.0,1441065600000000000,43.0,141.0,6.0,11.0,141.0,6503.800000000008
D04F1379-5729-E511-84C6-001EC9D56418,1.0,1441065600000000000,25.0,111.0,3.0,6.0,111.0,2443.1999999999994
D04F1379-5729-E511-84C6-001EC9D56418,4.0,1441065600000000000,2.0,8.0,0.0,0.0,8.0,0.0
D04F1379-5729-E511-84C6-001EC9D56418,3.0,1441065600000000000,17.0,72.0,6.0,6.0,72.0,2840.2000000000003
D04F1379-5729-E511-84C6-001EC9D56418,0.0,1441065600000000000,14.0,59.0,3.0,2.0,59.0,1567.7999999999995
534A36A0-C58B-E611-BE92-001EC9D5643C,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
534A36A0-C58B-E611-BE92-001EC9D5643C,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
534A36A0-C58B-E611-BE92-001EC9D5643C,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
534A36A0-C58B-E611-BE92-001EC9D5643C,0.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
534A36A0-C58B-E611-BE92-001EC9D5643C,4.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
D3BCABA8-1B5F-E611-9523-001EC9D5643C,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
D3BCABA8-1B5F-E611-9523-001EC9D5643C,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
D3BCABA8-1B5F-E611-9523-001EC9D5643C,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
D3BCABA8-1B5F-E611-9523-001EC9D5643C,0.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
D3BCABA8-1B5F-E611-9523-001EC9D5643C,4.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
95364EB2-E346-E711-97EC-001EC9D56418,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
95364EB2-E346-E711-97EC-001EC9D56418,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
95364EB2-E346-E711-97EC-001EC9D56418,0.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
95364EB2-E346-E711-97EC-001EC9D56418,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
87BBA675-8478-E511-98DF-001EC9D56418,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
87BBA675-8478-E511-98DF-001EC9D56418,0.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
87BBA675-8478-E511-98DF-001EC9D56418,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
87BBA675-8478-E511-98DF-001EC9D56418,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
8D12F018-65D8-E411-9A07-001EC9D56418,2.0,1441065600000000000,40.0,45.0,1.0,0.0,5.0,9943.499999999987
8D12F018-65D8-E411-9A07-001EC9D56418,1.0,1441065600000000000,22.0,26.0,0.0,0.0,0.0,2647.499999999999
8D12F018-65D8-E411-9A07-001EC9D56418,4.0,1441065600000000000,3.0,3.0,0.0,0.0,1.0,0.0
8D12F018-65D8-E411-9A07-001EC9D56418,0.0,1441065600000000000,13.0,15.0,1.0,0.0,2.0,1659.7999999999988
8D12F018-65D8-E411-9A07-001EC9D56418,3.0,1441065600000000000,15.0,19.0,2.0,0.0,0.0,3796.3999999999983
C78A74B1-07DD-E411-9A07-001EC9D56418,3.0,1441065600000000000,3.0,6.0,0.0,3.0,0.0,782.0999999999999
C78A74B1-07DD-E411-9A07-001EC9D56418,2.0,1441065600000000000,26.0,30.0,0.0,3.0,4.0,6239.900000000011
C78A74B1-07DD-E411-9A07-001EC9D56418,1.0,1441065600000000000,17.0,24.0,0.0,1.0,4.0,1643.2
C78A74B1-07DD-E411-9A07-001EC9D56418,0.0,1441065600000000000,6.0,7.0,0.0,1.0,1.0,450.0
C78A74B1-07DD-E411-9A07-001EC9D56418,4.0,1441065600000000000,5.0,5.0,0.0,0.0,0.0,2983.5
0B6E2454-371C-E611-9928-001EC9D5643C,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
0B6E2454-371C-E611-9928-001EC9D5643C,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
0B6E2454-371C-E611-9928-001EC9D5643C,0.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
0B6E2454-371C-E611-9928-001EC9D5643C,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
66CECB9E-35CC-E611-B624-001EC9D56418,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
66CECB9E-35CC-E611-B624-001EC9D56418,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
66CECB9E-35CC-E611-B624-001EC9D56418,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
66CECB9E-35CC-E611-B624-001EC9D56418,0.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
66CECB9E-35CC-E611-B624-001EC9D56418,4.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
AD9787B9-35CC-E611-B624-001EC9D56418,4.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
AD9787B9-35CC-E611-B624-001EC9D56418,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
AD9787B9-35CC-E611-B624-001EC9D56418,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
AD9787B9-35CC-E611-B624-001EC9D56418,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
7A52DFFB-4567-E511-B7CF-001EC9D56418,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
7A52DFFB-4567-E511-B7CF-001EC9D56418,0.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
7A52DFFB-4567-E511-B7CF-001EC9D56418,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
7A52DFFB-4567-E511-B7CF-001EC9D56418,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
0A741758-AC58-E611-9523-001EC9D5643C,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
0A741758-AC58-E611-9523-001EC9D5643C,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
0A741758-AC58-E611-9523-001EC9D5643C,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
0A741758-AC58-E611-9523-001EC9D5643C,0.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
859B8661-F273-E511-B4A4-001EC9D5643C,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
859B8661-F273-E511-B4A4-001EC9D5643C,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
859B8661-F273-E511-B4A4-001EC9D5643C,0.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
859B8661-F273-E511-B4A4-001EC9D5643C,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
CD1F93E5-F273-E511-B4A4-001EC9D5643C,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
CD1F93E5-F273-E511-B4A4-001EC9D5643C,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
CD1F93E5-F273-E511-B4A4-001EC9D5643C,0.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
CD1F93E5-F273-E511-B4A4-001EC9D5643C,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
8AEB0D29-F373-E511-B4A4-001EC9D5643C,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
8AEB0D29-F373-E511-B4A4-001EC9D5643C,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
8AEB0D29-F373-E511-B4A4-001EC9D5643C,0.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
8AEB0D29-F373-E511-B4A4-001EC9D5643C,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
DDC551EB-97EB-E511-B620-001EC9D5643C,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
DDC551EB-97EB-E511-B620-001EC9D5643C,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
DDC551EB-97EB-E511-B620-001EC9D5643C,0.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
DDC551EB-97EB-E511-B620-001EC9D5643C,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
EEA80383-6E98-E711-8530-00505688958B,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
EEA80383-6E98-E711-8530-00505688958B,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
EEA80383-6E98-E711-8530-00505688958B,0.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
EEA80383-6E98-E711-8530-00505688958B,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
EEA80383-6E98-E711-8530-00505688958B,4.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
F8A7FA94-6E98-E711-8530-00505688958B,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
F8A7FA94-6E98-E711-8530-00505688958B,0.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
F8A7FA94-6E98-E711-8530-00505688958B,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
F8A7FA94-6E98-E711-8530-00505688958B,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
0D0AD06A-AFEB-E711-B9FF-00505688958B,0.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
0D0AD06A-AFEB-E711-B9FF-00505688958B,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
0D0AD06A-AFEB-E711-B9FF-00505688958B,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
0D0AD06A-AFEB-E711-B9FF-00505688958B,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
3F1BF1E7-AFEB-E711-B9FF-00505688958B,0.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
3F1BF1E7-AFEB-E711-B9FF-00505688958B,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
3F1BF1E7-AFEB-E711-B9FF-00505688958B,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
3F1BF1E7-AFEB-E711-B9FF-00505688958B,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
2D61E539-4700-E811-B9FF-00505688958B,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
2D61E539-4700-E811-B9FF-00505688958B,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
2D61E539-4700-E811-B9FF-00505688958B,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
2D61E539-4700-E811-B9FF-00505688958B,0.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
2D61E539-4700-E811-B9FF-00505688958B,4.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
58FBF8D0-4800-E811-B9FF-00505688958B,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
58FBF8D0-4800-E811-B9FF-00505688958B,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
58FBF8D0-4800-E811-B9FF-00505688958B,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
58FBF8D0-4800-E811-B9FF-00505688958B,0.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
58FBF8D0-4800-E811-B9FF-00505688958B,4.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
BE6C758E-25F4-E611-84D2-001EC9D56418,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,1445.330000000001
BE6C758E-25F4-E611-84D2-001EC9D56418,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,318.6
6B2BDF94-0EF9-E611-84D2-001EC9D56418,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
6B2BDF94-0EF9-E611-84D2-001EC9D56418,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
6B2BDF94-0EF9-E611-84D2-001EC9D56418,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
6B2BDF94-0EF9-E611-84D2-001EC9D56418,0.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
A893576C-16F9-E611-84D2-001EC9D56418,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
A893576C-16F9-E611-84D2-001EC9D56418,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
A893576C-16F9-E611-84D2-001EC9D56418,0.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
A893576C-16F9-E611-84D2-001EC9D56418,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
26220EC6-16F9-E611-84D2-001EC9D56418,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
26220EC6-16F9-E611-84D2-001EC9D56418,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
26220EC6-16F9-E611-84D2-001EC9D56418,0.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
26220EC6-16F9-E611-84D2-001EC9D56418,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
553ECC9B-BFAD-E611-9FBE-001EC9D5643C,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
553ECC9B-BFAD-E611-9FBE-001EC9D5643C,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
553ECC9B-BFAD-E611-9FBE-001EC9D5643C,0.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
553ECC9B-BFAD-E611-9FBE-001EC9D5643C,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
8F6018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,975.66
8F6018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,775.0200000000001
573ECC9B-BFAD-E611-9FBE-001EC9D5643C,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
573ECC9B-BFAD-E611-9FBE-001EC9D5643C,2.0,1441065600000000000,0.0,0.0,0.0,0.0,3.0,540.27
573ECC9B-BFAD-E611-9FBE-001EC9D5643C,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
8B6018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
8B6018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1441065600000000000,0.0,2.0,2.0,0.0,12.0,2323.8799999999987
E9D28148-DFDF-E611-B624-001EC9D56418,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,3054.8999999999983
E9D28148-DFDF-E611-B624-001EC9D56418,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,580.1999999999999
E9D28148-DFDF-E611-B624-001EC9D56418,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,1226.9999999999998
EBD28148-DFDF-E611-B624-001EC9D56418,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,934.8000000000003
EBD28148-DFDF-E611-B624-001EC9D56418,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,1404.6000000000006
EBD28148-DFDF-E611-B624-001EC9D56418,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,2783.699999999999
EDD28148-DFDF-E611-B624-001EC9D56418,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,242.39999999999998
EDD28148-DFDF-E611-B624-001EC9D56418,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
EDD28148-DFDF-E611-B624-001EC9D56418,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,372.3
583A3C67-853F-E211-82DD-001EC9D56438,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
583A3C67-853F-E211-82DD-001EC9D56438,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
583A3C67-853F-E211-82DD-001EC9D56438,3.0,1441065600000000000,1.0,1.0,1.0,0.0,0.0,3184.019999999999
C5416481-2C44-E211-82DD-001EC9D56438,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
C5416481-2C44-E211-82DD-001EC9D56438,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
C5416481-2C44-E211-82DD-001EC9D56438,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
916018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1441065600000000000,0.0,0.0,0.0,0.0,1.0,0.0
916018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
916018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
896018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,976.8899999999994
896018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,4862.580000000007
896018F1-C2AD-E611-9FBE-001EC9D5643C,0.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,279.84000000000003
896018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,527.04
876018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
876018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
876018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
856018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
856018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
856018F1-C2AD-E611-9FBE-001EC9D5643C,0.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
856018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
8B6018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
8D6018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1441065600000000000,0.0,0.0,0.0,0.0,4.0,415.74000000000007
8D6018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1441065600000000000,0.0,0.0,0.0,0.0,20.0,3698.4300000000017
8D6018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,1441065600000000000,0.0,0.0,0.0,0.0,2.0,462.09
5D3ECC9B-BFAD-E611-9FBE-001EC9D5643C,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
5D3ECC9B-BFAD-E611-9FBE-001EC9D5643C,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
5D3ECC9B-BFAD-E611-9FBE-001EC9D5643C,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
D1D28148-DFDF-E611-B624-001EC9D56418,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,10574.789999999994
D1D28148-DFDF-E611-B624-001EC9D56418,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,5771.429999999982
D1D28148-DFDF-E611-B624-001EC9D56418,0.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,4861.859999999998
D1D28148-DFDF-E611-B624-001EC9D56418,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,527.04
D9D28148-DFDF-E611-B624-001EC9D56418,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
D9D28148-DFDF-E611-B624-001EC9D56418,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
D9D28148-DFDF-E611-B624-001EC9D56418,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,181.5
A29078E2-9F94-E711-8530-00505688958B,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
A29078E2-9F94-E711-8530-00505688958B,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
A29078E2-9F94-E711-8530-00505688958B,0.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
A29078E2-9F94-E711-8530-00505688958B,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
81CDF4F4-9F94-E711-8530-00505688958B,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
81CDF4F4-9F94-E711-8530-00505688958B,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
81CDF4F4-9F94-E711-8530-00505688958B,0.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
81CDF4F4-9F94-E711-8530-00505688958B,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
5132A509-A094-E711-8530-00505688958B,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
5132A509-A094-E711-8530-00505688958B,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
5132A509-A094-E711-8530-00505688958B,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
779B2444-3915-E711-96FE-001EC9D5643C,3.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
779B2444-3915-E711-96FE-001EC9D5643C,1.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
779B2444-3915-E711-96FE-001EC9D5643C,2.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
779B2444-3915-E711-96FE-001EC9D5643C,0.0,1441065600000000000,0.0,0.0,0.0,0.0,0.0,0.0
