id,bulk_spalen_id,value
88,25,345.5384724706794
89,24,305.8857483308726
90,71,20.904254027509154
91,72,124.26723823472916
92,758,528.628665005533
93,757,63.266220945941924
94,304,292.3381784129441
95,303,113.39500238121664
96,334,0.791362644957793
97,618,377.5791200151408
98,619,11.996868915760384
99,616,23.06815175476587
100,617,24.599606989971157
101,128,252.18808063602836
102,127,548.7020832909249
103,314,21.82967644943752
104,918,28.858187005222476
105,921,168.77930380295012
106,919,165.96439800244724
107,920,515.7445788466996
108,237,1468.7536782236948
109,235,204.17070865765962
110,236,701.4806698111606
111,238,607.3014753445989
112,239,141.81690124128528
113,115,1164.4856827103836
114,114,716.6481884139178
115,116,798.6234880858303
116,113,186.96569442655868
117,369,232.6009918190403
118,367,150.06084083532517
119,368,260.98176456231596
120,23,182.4150987317094
121,25,363.2546115604297
122,24,297.41371158510714
123,377,346.30142398078453
124,376,31.197170320856458
125,377,398.0405232607831
126,376,30.546288754977287
127,377,498.3969518459323
128,376,72.79466812951105
129,470,92.5001783203398
130,472,237.02589764294288
131,471,100.70437326140038
132,473,176.311442483931
133,469,8.464108065206661
134,631,249.84078732945244
135,630,610.7388571938436
136,628,271.2104170453372
137,629,153.22144912680298
138,627,20.591607036754123
139,35,15.849542477293607
140,37,455.4645461534395
141,38,426.1162447037251
142,36,119.85730564319249
143,470,99.70009042990425
144,472,240.3533987834782
145,471,66.0340611662765
146,473,78.93769744409519
147,469,4.668211119881282
148,631,110.74584439587791
149,630,472.78042125059784
150,628,146.91687362551968
151,627,19.667028124025627
152,629,54.80566468382769
153,37,263.6602379094672
154,38,246.98733657980029
155,36,85.53405020882221
156,35,16.26980908389072
157,470,105.61438026403899
158,472,263.46207765776296
159,471,61.11676465913793
160,473,88.31316538469116
161,469,3.2497655490556725
162,631,67.81051536289732
163,630,354.20086584578274
164,627,29.945987109395617
165,629,31.740764760503907
166,628,103.62805183272114
167,37,185.4607121797873
168,38,124.95963101961006
169,36,79.71965944107288
170,35,15.313861781940796
171,33,857.3941282185758
172,32,764.9019422651232
173,34,1872.389069696213
174,31,35.56837023758548
175,307,406.73123210263554
176,308,79.11491244751656
177,306,184.68437596663688
178,305,4.046628496334147
179,688,523.2403126626108
180,687,118.28068320727114
181,33,1062.3824185446215
182,32,839.8978082401385
183,34,2145.5543167716005
184,31,22.3903374185904
185,307,421.45135163595677
186,308,130.21176652207097
187,306,197.5306856171083
188,305,3.368464684347297
189,688,470.0324988097892
190,687,157.26821038255542
191,33,1019.0943020404748
192,32,726.387316164598
193,34,1662.9185596859763
194,31,4.3451312128265585
195,307,630.3253621299597
196,308,171.32583991180763
197,306,195.52515390166633
198,305,5.4332903518654865
199,688,611.2132759696235
200,687,181.39112262831378
201,729,185.6767688169029
202,730,148.8826772816091
203,731,54.318671352640386
204,735,283.1715574740484
205,734,127.26374720853593
206,738,130.37466514336433
207,759,30.292639972963208
208,760,68.10785064492215
209,769,9.929961335478406
210,257,15.61278683824855
211,731,33.44488600331241
212,729,100.84818726829384
213,735,208.91002973042959
214,734,62.33175395004737
215,738,56.84158767369411
216,760,23.747734636020144
217,770,5.174986147803495
218,769,8.09927795848792
219,258,6.39668930936283
220,260,12.255225647158367
221,731,35.00759008898292
222,729,46.682068796212974
223,735,120.23152537856853
224,734,36.11700401471204
225,739,16.55897655643212
226,760,13.986430455362136
227,769,7.035034473132711
228,260,9.301890940342362
229,224,118.08968894790428
230,223,23.253719644686353
231,406,30.112126486850524
232,407,180.54422749805997
233,405,77.64927808167603
234,404,13.92631669437545
235,892,258.71065144982344
236,893,62.33535233726475
237,894,22.231050385041637
238,891,8.02692264079524
239,613,322.3642992561208
240,614,93.2029113677107
241,615,38.395793559780564
242,612,4.702470614468295
243,67,31.413673486024617
244,69,19.77129225589357
245,930,26.569371589641428
246,592,534.4289038099774
247,591,386.4856524228193
248,593,649.2423138854895
249,594,62.51549811157696
250,590,172.2759606900449
251,917,11.818090678874663
252,916,465.84664306808344
253,915,245.14502205287016
254,914,65.91595971037424
255,924,725.6643485123637
256,923,289.48560558910447
257,925,134.34222369292624
258,922,14.036000015410199
259,247,70.12478042812322
260,246,30.568794749806358
261,814,60.5821508304921
262,815,18.67307285684357
263,283,501.50318386038515
264,280,130.15923443563054
265,282,1165.3230324754918
266,281,472.4993273734153
267,284,116.73422871410946
268,54,649.9024136746041
269,53,828.2485923371144
270,51,125.25030489069384
271,55,84.98999660777521
272,52,528.6740204412869
273,214,960.4198169551446
274,212,219.3419761440311
275,213,579.104293200906
276,215,388.0118733380274
277,277,535.5033639766286
278,279,280.4269188501421
279,278,1041.1647740385708
280,276,231.74250701481725
281,224,39.723034373234256
282,406,17.511912868260502
283,407,127.88548940993778
284,892,230.91834020229135
285,893,35.45245508083737
286,894,26.50244433511288
287,891,8.164655604033763
288,613,262.5400938980998
289,614,110.7403877592267
290,615,45.085217460413034
291,67,11.22469680319288
292,930,14.04324496786776
293,592,874.7214660033227
294,591,727.516484978127
295,593,364.20517051544556
296,594,96.9305894250147
297,590,256.97064978452573
298,917,14.714115626007194
299,916,663.9732266265617
300,915,327.2069724917685
301,914,78.1184140848407
302,924,1050.7177093255482
303,923,471.10197216287844
304,925,295.5622917009929
305,922,18.880356323676406
306,247,43.540006670515076
307,813,11.835647000249411
308,815,39.14855092377985
309,283,569.3706459410685
310,280,260.0819567841372
311,282,1478.4829928852319
312,281,699.213259947654
313,284,163.92103353565403
314,54,696.5203558670647
315,53,957.1057315222833
316,51,159.5885478541796
317,55,125.20327737286334
318,52,617.4315424923358
319,534,0.0
320,532,0.0
321,533,0.0
322,535,0.0
323,536,0.0
324,397,0.0
325,395,0.0
326,396,0.0
327,398,0.0
328,399,0.0
329,214,793.863718734209
330,212,219.74731781648075
331,213,464.07356911885256
332,215,331.93241300137197
333,277,404.9478422197396
334,279,262.3219920062511
335,278,878.0691988973809
336,276,160.44211789749548
337,224,22.95826991146733
338,406,9.949603796821176
339,404,9.91406785939831
340,407,98.26513584346631
341,892,197.64734463624114
342,893,18.551450186733682
343,894,18.915748136114964
344,891,4.130627573064372
345,613,269.29477516530153
346,615,19.258758989370556
347,592,1014.3058043528827
348,591,856.474164316719
349,593,219.72744643762468
350,594,128.81639828489432
351,590,251.07755100618687
352,917,15.37175983882995
353,916,589.3950988811062
354,915,421.49248355544296
355,914,66.60051645046292
356,924,995.0757036410987
357,923,553.9257240278816
358,925,338.3228066462233
359,922,27.875702456869817
360,247,21.02239617534143
361,813,7.671594754121557
362,815,39.7528135988777
363,283,501.9362702372132
364,280,266.47714356920847
365,282,1314.3652302971436
366,281,706.0653046749813
367,284,121.05000011145675
368,54,720.4982943833871
369,53,814.8070882716269
370,51,136.15424352867262
371,55,105.10249830649813
372,52,639.8582366557193
373,534,0.0
374,532,0.0
375,533,0.0
376,535,0.0
377,536,0.0
378,397,0.0
379,396,0.0
380,398,0.0
381,395,0.0
382,399,0.0
383,214,771.0409407814249
384,212,193.6684140617296
385,213,456.940100496327
386,215,308.5721298673914
387,277,343.17107752868526
388,279,307.4376669844056
389,278,767.2301460869829
390,276,146.4556523140947
391,419,121.61278007810513
392,418,146.49726798320162
393,420,55.87459880792634
394,620,94.03192786499685
395,623,54.00187022102868
396,622,146.3914385184918
397,621,91.905258562452
398,9,220.38378906003004
399,10,178.90255342062008
400,8,141.5740850448209
401,678,640.6322624351853
402,679,264.3105651892937
403,677,53.47904964867486
404,810,155.31840589073678
405,808,277.11705995704597
406,807,116.27570720092983
407,809,839.133430225884
408,811,115.11188258137675
409,502,217.6463279754549
410,504,884.8896014221873
411,503,668.2002180431448
412,505,380.3654444580045
413,419,175.8323077078253
414,418,220.89714208065465
415,420,74.62682047140491
416,620,144.58353229711923
417,623,78.80988981399642
418,622,194.61207661850554
419,621,95.24270302337906
420,9,282.2638222229686
421,10,169.27107091438467
422,8,134.59606263995283
423,679,217.64342173698918
424,678,585.4661894385769
425,677,15.230279816499783
426,810,186.50573563802922
427,808,420.4024676825541
428,807,162.31792875323922
429,809,698.8741145434208
430,811,89.77616222550068
431,504,644.9858295420102
432,503,435.0378636291428
433,505,453.493295827581
434,502,214.3621549728015
435,419,243.40522482656775
436,418,258.7436887426911
437,420,78.58836321017941
438,623,116.52203487821623
439,622,315.4687530162699
440,620,226.82343125546726
441,621,128.3349467324344
442,9,330.0859949401
443,10,154.03722457351472
444,8,125.06680667501755
445,678,737.7644568358153
446,679,223.01639908659735
447,677,10.122668322853281
448,810,220.55337802036797
449,808,365.2061734524299
450,809,690.6976413676235
451,807,159.2428718252837
452,811,87.97581239367247
453,504,1395.4415083752713
454,503,1007.558888031471
455,502,534.2600022452982
456,505,602.534082753186
457,878,375.12823103471214
458,879,266.57597482992145
459,877,239.4989518794442
460,876,12.151074467656542
461,206,68.69143485815479
462,216,2.1223836317327147
463,217,10.690547548272288
464,157,7.340953280363459
465,147,143.63573252984685
466,145,12.172958934715234
467,146,31.15644782594447
468,134,531.1369716817356
469,135,302.6720522775101
470,136,31.664342747744133
471,133,13.155100731968428
472,184,0.08709354233446517
473,202,5.226315647760998
474,928,245.46904326082296
475,927,612.6160241636309
476,926,326.01858806942545
477,459,6.435707699844341
478,457,6.873512245604767
479,458,5.812885171211716
480,460,7.248757193083148
481,296,205.04133613015864
482,297,83.26789046121817
483,295,99.92997628879827
484,294,59.067054890374706
485,119,274.4009303511685
486,120,33.529346422216285
487,118,156.88919534896132
488,117,29.941131783839165
489,858,94.4311904118016
490,859,159.01845724085288
491,857,247.78452319198308
492,878,436.7336581711006
493,879,290.7593083176679
494,877,256.9503453924895
495,876,5.561389342810743
496,206,42.05756846254677
497,216,1.919674408561746
498,217,3.457368782578656
499,157,4.96359186416947
500,147,150.15467858804223
501,145,23.570954556372403
502,146,2.6274821836595508
503,134,590.6520204263194
504,135,86.01587255871411
505,136,16.92468478247347
506,133,11.887877411367732
507,202,4.068698763538796
508,928,280.4434151668531
509,927,571.4444514715775
510,926,354.76329942907023
511,459,9.269084613971488
512,458,5.372213789690997
513,460,5.824035377286039
514,296,469.15702123369704
515,297,163.36583515245988
516,295,182.52870021003972
517,294,42.992643238696814
518,119,522.432588332376
519,120,116.47451814091555
520,118,216.38702249817578
521,117,48.168865131951506
522,858,335.5677960102697
523,859,286.301037849735
524,857,240.27887017877714
525,878,855.9454233360779
526,879,421.51379900742825
527,877,256.1869904752284
528,206,38.3800857882823
529,216,2.7944478140705877
530,217,10.197948605465621
531,157,3.3166720942510017
532,147,120.8568195466415
533,145,18.058379595193077
534,146,6.486359190095189
535,134,496.9426976355444
536,136,7.0372807459320175
537,135,48.61892259319076
538,133,18.32637495278744
539,202,4.251296302258643
540,927,286.9926195434094
541,926,373.66335545651526
542,928,247.03695027168686
543,459,7.214374339299314
544,457,11.636249785028976
545,458,2.596601171559681
546,460,3.319553293946554
547,296,488.5212145742862
548,297,150.6059261900565
549,295,200.38438944911132
550,294,39.99865925130879
551,119,529.0035395800912
552,120,111.28094048671414
553,118,261.12556220801673
554,117,41.955872748643856
555,858,344.57951188972885
556,859,254.23310967765056
557,857,304.6669035015494
558,250,166.85439120870143
559,251,356.38400109332196
560,249,286.08928634618167
561,248,26.053153177352407
562,220,475.9267111245528
563,219,258.8453799707219
564,221,159.95718053322338
565,218,16.21032300477922
566,250,155.10307188349393
567,251,362.17105933890144
568,249,222.03450803974766
569,248,26.483018067810058
570,220,485.1676398203628
571,219,326.643888368536
572,221,244.95602678716622
573,218,11.880584295780881
574,250,139.0957874181783
575,251,441.76601305370394
576,249,247.97004592423795
577,248,17.24196569766885
578,220,502.36739663511497
579,219,342.2565154426005
580,221,266.9492608491922
581,218,10.017846550468395
582,50,431.54006629040725
583,48,68.58465635605467
584,47,10.451013225695084
585,49,45.76213736276952
586,851,88.08218484395468
587,906,42.1174874200201
588,515,557.7760417791116
589,514,303.3882252279489
590,513,39.813168406676404
591,512,38.58442949349067
592,800,734.3090207545144
593,801,611.2309428769704
594,802,161.58834769726892
595,799,451.35902253808456
596,798,32.50208860845051
597,50,475.57765180796486
598,48,44.88206043063953
599,49,33.7608282635642
600,47,6.091738914911772
601,851,65.19880737464473
602,907,6.2535669757164705
603,906,41.93937379488989
604,904,1.225016908478276
605,515,506.78781679914874
606,514,174.0273201948106
607,512,16.11017733063535
608,800,674.4148940462622
609,801,602.5729179937669
610,802,159.99578446523225
611,799,375.4394607023177
612,798,32.46022917373132
613,50,432.38745082406695
614,48,42.9697111744717
615,49,37.824499475055056
616,47,6.303319327337789
617,851,48.64498401775025
618,907,7.842989554399624
619,906,39.06805459462093
620,515,416.05378485809086
621,512,10.813793322906921
622,800,724.2260084085825
623,801,664.0170949955967
624,802,160.08851644536267
625,799,431.38504502355573
626,798,29.850236635014728
627,254,147.68215351208332
628,253,41.870618929169964
629,255,42.52386316939472
630,354,39.92343958364011
631,160,307.68444253159714
632,161,534.2796131170259
633,159,5.347301777734431
634,767,270.3092361375596
635,768,368.82104630923476
636,728,93.17688162547249
637,727,91.73182709593651
638,749,29.89822979081335
639,750,180.9619086365552
640,455,26.64820121059221
641,268,0.0
642,578,0.0
643,495,330.91536586778045
644,494,433.677952142449
645,497,100.61649705479998
646,493,68.26132600334373
647,496,317.2472808851873
648,657,1151.1904417588485
649,656,689.1164760289541
650,655,47.011670857565335
651,658,235.74801592517255
652,659,52.680204815055276
653,254,141.68677999619143
654,253,15.530526607846308
655,255,21.489365703519088
656,354,44.61129160031821
657,160,326.50993004925846
658,161,312.42944517471125
659,159,0.8734805453983988
660,767,308.06804806269145
661,768,237.84628108132287
662,728,163.565061651566
663,727,82.74562934667406
664,749,31.414460779056423
665,750,148.28985206141124
666,455,16.92134494515843
667,268,0.0
668,267,0.0
669,269,0.0
670,270,0.0
671,578,0.0
672,579,0.0
673,580,0.0
674,577,0.0
675,495,376.58751567644936
676,494,603.1717799321258
677,497,116.13630453671831
678,493,55.85240041346333
679,496,392.4848427243112
680,657,810.6513430642652
681,656,848.3846050306402
682,655,73.57499713383397
683,658,387.32009837449834
684,659,90.71803341897456
685,254,109.04326489522138
686,253,11.945630718560427
687,255,21.503806573152623
688,351,6.396431793613049
689,354,38.572489367004735
690,160,353.783387018408
691,161,193.21099334243553
692,159,3.0881171391941105
693,767,318.8670751480369
694,768,188.41820283534966
695,728,209.22040136553787
696,727,54.906486648651494
697,749,34.94293207906644
698,750,89.95460486331672
699,268,0.0
700,269,0.0
701,270,0.0
702,267,0.0
703,578,0.0
704,579,0.0
705,580,0.0
706,577,0.0
707,495,415.01829439054757
708,494,686.1846734464425
709,497,111.40144745311743
710,493,45.548043038851624
711,496,637.6434740200839
712,657,710.480696468175
713,656,848.4877035976235
714,655,70.98837501057116
715,658,434.3941143372484
716,659,96.93340828626394
717,111,123.23348576075327
718,110,378.3012312667604
719,108,38.702788672972076
720,112,85.77440729694386
721,109,61.79076863148331
722,673,103.12013181740558
723,674,66.6743317853243
724,671,21.599345355380144
725,672,37.27738508653209
726,824,500.01989661861353
727,823,488.8114775634589
728,822,132.35634495883318
729,825,132.9225040295919
730,826,139.6708855680941
731,602,783.3452547912161
732,600,370.5930255416814
733,599,94.88066163481936
734,601,1263.7592288041542
735,603,71.84299580109003
736,111,184.93625152461567
737,110,449.9752903178516
738,108,58.52939864200319
739,112,114.44399403028198
740,109,68.5216330389977
741,673,132.56476866523374
742,674,38.235589821037344
743,671,30.129147237214113
744,824,777.6043957327755
745,823,672.9249524149297
746,822,129.0587702314137
747,825,245.07158519893088
748,826,152.66257322179638
749,602,930.0175342093316
750,600,428.6353336645352
751,601,1198.1420192734688
752,599,142.5121967991687
753,603,95.70250833990599
754,111,175.9390739535998
755,110,511.49233907653445
756,108,94.2832715376789
757,109,82.99026497660307
758,112,119.1988776842018
759,673,105.95793188083564
760,674,14.79528895350382
761,671,33.704506069633304
762,672,25.82897349949344
763,824,977.4306020595429
764,823,739.2688129879627
765,822,125.72315549159336
766,825,282.056380511701
767,826,152.46665852655588
768,602,721.9443446440463
769,600,509.6811285117675
770,601,1428.6895830806545
771,599,185.50173126392684
772,603,112.56461017108784
773,58,48.21219277577181
774,56,3.72073517844958
775,57,52.82847894714276
776,59,74.73478409874701
777,228,54.01231719873048
778,227,28.802281738406112
779,229,66.13808137427866
780,3,633.168574210045
781,1,159.21708103765766
782,2,53.22456253502692
783,842,142.34328569517223
784,840,374.7630134480969
785,841,59.496939120907896
786,570,262.39592304213727
787,571,176.2627086088086
788,569,196.2096435051451
789,144,292.58633887854523
790,143,506.45556643480876
791,142,343.93498673230704
792,41,25.63911340338128
793,42,1.0931832770774697
794,40,2.699997541294258
795,65,50.530502093909476
796,339,643.4588093743861
797,338,549.5234517265437
798,337,395.5314983190641
799,336,135.66264412529085
800,753,15.888368816732163
801,752,20.86489708162465
802,57,54.40664934964643
803,56,8.681664175773056
804,58,28.829892698794975
805,59,34.79492395472376
806,228,32.61830164394806
807,227,23.455362838756837
808,229,31.28014695330574
809,3,323.1381590652207
810,1,123.84083248102161
811,842,66.30847464483602
812,840,274.2771937366508
813,571,252.30646247124156
814,569,142.09047841379552
815,570,99.07270766101833
816,144,222.76980209337108
817,143,166.33882985841475
818,142,274.2357944428255
819,41,26.099250044845963
820,42,12.17944047116762
821,40,2.6676950820108667
822,339,802.7273471777207
823,338,617.1233024605582
824,337,355.084412888776
825,336,120.51739804982125
826,753,18.115348330595122
827,752,16.541707617935774
828,56,5.4074916367439165
829,58,22.191057254247077
830,57,32.824320758060395
831,59,31.9476834368758
832,227,8.118112097669803
833,229,53.07555938518897
834,3,239.81793924528296
835,1,96.40308067658748
836,2,18.033854501571717
837,842,58.26925550727317
838,840,213.50596877859533
839,571,190.27313080824072
840,570,63.386527698801274
841,569,118.39306594739946
842,144,187.28691777356255
843,143,90.93226353472936
844,142,228.67472427266898
845,41,11.439328813573706
846,42,17.523494477721695
847,40,6.716176407661218
848,339,798.9253369827394
849,338,512.0404549248465
850,337,269.1729370794063
851,336,93.02284790841455
852,525,73.78957411615463
853,526,98.47010098280637
854,527,11.9467905756261
855,525,75.56287428323722
856,526,86.22698780030173
857,527,7.953736154839987
858,525,46.55804401706335
859,526,102.88090087996223
860,527,21.304051930222005
861,451,96.28220869671905
862,452,288.50060948996804
863,450,34.08043062563484
864,781,198.90657110688656
865,779,161.4157881768944
866,778,4.148230668412833
867,780,26.462510142258054
868,782,55.15483574302722
869,92,13.546149517196852
870,85,18.07579857674106
871,84,10.32495330615251
872,685,14.177547923492181
873,684,82.34775898750718
874,83,13.485412355134907
875,682,932.0334850856716
876,681,254.69524411612588
877,683,125.69411539378078
878,680,133.86920046985463
879,695,8.594660120806653
880,693,1.1535700138312195
881,708,238.74273666691016
882,451,73.59401423038449
883,452,318.27447647631436
884,450,12.239179989597204
885,781,261.7535782729563
886,780,32.59943141764236
887,782,76.74254549634293
888,779,64.86650597463706
889,92,10.617039804907927
890,85,16.426945038123197
891,685,12.33541785480839
892,684,28.20264716028882
893,83,2.900538077558804
894,682,605.2150667057874
895,681,133.6675187741858
896,683,46.01630124976574
897,680,65.32143647147062
898,695,16.814769213758204
899,693,4.538358921814483
900,707,77.36073718683298
901,708,110.66152906452604
902,706,55.558971751388604
903,788,0.0
904,789,0.0
905,790,0.0
906,787,0.0
907,510,0.0
908,508,0.0
909,509,0.0
910,511,0.0
911,507,0.0
912,452,327.5501263340009
913,451,43.80917832215674
914,781,275.9694873166331
915,780,17.775104472708776
916,782,96.78702813918143
917,779,32.429178772733536
918,92,5.894361754118037
919,85,27.336626173029224
920,685,13.071566240038479
921,684,21.673634749771715
922,682,580.4502954734656
923,681,190.92118424547772
924,683,164.56904213950213
925,680,74.3220684765795
926,695,11.896643724547307
927,693,2.9542578244180575
928,708,73.65161563723086
929,788,0.0
930,789,0.0
931,790,0.0
932,787,0.0
933,510,0.0
934,508,0.0
935,509,0.0
936,511,0.0
937,507,0.0
938,605,124.81193488857487
939,606,105.89335993720701
940,607,23.646664302455935
941,702,112.41412151239092
942,703,66.67500815268453
943,701,59.914950728384404
944,704,26.979157797452082
945,151,129.04479840337174
946,149,69.35421005943097
947,148,26.574627289620924
948,150,212.65494962538878
949,666,390.9922621819893
950,667,551.814430469022
951,665,18.372023040669795
952,670,44.57892243897986
953,668,70.31125800981967
954,669,86.58714715821802
955,362,97.99673045131058
956,361,114.04874131449023
957,360,11.643605391383415
958,288,154.05678742576563
959,286,129.9153413921426
960,287,78.51863155773258
961,285,7.008225053062192
962,289,70.0252943674604
963,605,85.41891374567504
964,606,124.35813317795927
965,607,53.63329760869743
966,702,106.84749860853792
967,703,62.65127736033704
968,701,52.70012383238255
969,704,37.80343987315516
970,151,80.05453061526377
971,148,17.939846565031765
972,150,148.7677393133713
973,149,66.59767009349513
974,666,457.16069463960605
975,667,879.2254910703077
976,665,44.08569753932386
977,670,158.84286644836556
978,668,236.87722875635473
979,669,159.2407335291062
980,362,145.37812251993407
981,361,133.7973150515317
982,360,36.20371955766169
983,288,196.46240687813258
984,287,59.89427449785167
985,286,243.9830889512096
986,285,41.692333457387356
987,289,112.29713475461139
988,605,92.10095658019314
989,606,90.91265716973746
990,607,34.60100228728753
991,702,92.31260563790292
992,703,68.02084148787107
993,701,49.99325327414411
994,704,54.5912145502646
995,148,7.181608980340836
996,149,65.31699989112374
997,150,121.44225777471593
998,151,65.12709277537246
999,666,495.7101909721564
1000,667,883.6336503918844
1001,665,70.79831124080458
1002,670,159.480087305886
1003,668,196.15872967867892
1004,669,167.08962549581997
1005,362,178.19487027585464
1006,361,124.68400009153717
1007,360,33.26125404431815
1008,288,254.7044371003216
1009,287,34.39544559131975
1010,286,220.90849725277457
1011,289,55.86627085223911
1012,285,47.19709555122459
1013,99,368.40241842021163
1014,97,464.7404320950979
1015,100,36.38845706762649
1016,98,820.0058271104999
1017,62,229.56868452547246
1018,60,466.78862366692044
1019,63,125.29528292602906
1020,61,418.5923882911352
1021,743,125.16911267102587
1022,742,164.9954485125426
1023,741,99.7551823940482
1024,816,175.59368220393375
1025,818,52.57800603873776
1026,820,22.031826229822993
1027,817,75.91967722599902
1028,854,27.665152262157285
1029,856,15.507048603803483
1030,853,35.878635433893564
1031,852,32.9570937012612
1032,99,428.4715773462147
1033,97,405.5848080107368
1034,100,59.01734239099053
1035,98,722.0677427401336
1036,62,331.1263535438246
1037,60,422.6844806284374
1038,63,82.6577360802963
1039,61,614.2942254515735
1040,742,215.492090506765
1041,743,65.72517367645449
1042,741,102.84153460995849
1043,820,8.289891131453583
1044,816,86.2649180681037
1045,817,80.93127124241612
1046,818,24.74352924567119
1047,856,11.349422822758935
1048,853,31.140238196772536
1049,852,38.06085544780797
1050,855,6.015211837243294
1051,99,578.0660678549714
1052,97,430.96210196383583
1053,100,61.88348719263524
1054,98,657.1945416672872
1055,62,529.4197113426407
1056,60,401.4754247417651
1057,63,105.88681123545857
1058,61,536.8943462713299
1059,742,201.22314443528091
1060,741,83.1576113772726
1061,820,4.971898698146623
1062,817,67.59189745097835
1063,816,48.25002576849594
1064,856,5.954033178824201
1065,853,18.677115645322523
1066,852,37.15220828502935
1067,326,648.2506276079297
1068,325,167.73670440964446
1069,327,193.39532514015772
1070,328,54.51715446553859
1071,466,756.6895693121176
1072,467,249.1956214028186
1073,465,176.71210798918403
1074,172,354.7534102831595
1075,173,130.75884362125532
1076,171,162.3350787453769
1077,170,86.53337134734633
1078,358,345.9618074710824
1079,356,632.6560654437312
1080,355,300.66081172394496
1081,357,497.5066479771725
1082,359,131.96754961118404
1083,326,783.1258167820631
1084,325,218.38069139210947
1085,327,283.099351845529
1086,328,92.06618716428025
1087,466,924.1353429717944
1088,467,354.99705718879625
1089,465,210.4554060351211
1090,173,277.54965435411066
1091,172,598.9494048552003
1092,171,176.96113884749252
1093,170,40.11113346584297
1094,358,524.7225083197218
1095,356,718.7856838654307
1096,355,108.8302825614121
1097,357,801.0950951774056
1098,359,139.4115599781302
1099,836,0.0
1100,835,0.0
1101,834,0.0
1102,837,0.0
1103,838,0.0
1104,711,0.0
1105,709,0.0
1106,710,0.0
1107,712,0.0
1108,326,878.9360163380377
1109,325,252.700899532505
1110,327,311.56605104922426
1111,328,90.72457531619935
1112,466,1337.9826553810785
1113,467,480.56004267984133
1114,465,154.185759803561
1115,173,294.8838115068564
1116,172,581.0835251130386
1117,171,176.6265987096131
1118,170,32.14922784701268
1119,358,599.0575713304163
1120,356,716.8512760790384
1121,355,63.421034576000906
1122,357,750.7034768478991
1123,359,102.43803227982832
1124,836,0.0
1125,837,0.0
1126,835,0.0
1127,834,0.0
1128,838,0.0
1129,711,0.0
1130,712,0.0
1131,710,0.0
1132,709,0.0
1133,634,819.8063350805527
1134,632,231.74193592774614
1135,633,490.2891798570284
1136,635,44.33391963167989
1137,430,465.1888284137576
1138,429,191.6260902597811
1139,431,171.52282832815922
1140,428,6.599622960492789
1141,888,830.6153679509919
1142,887,264.308883879261
1143,889,389.12726816515067
1144,886,6.3496642267787164
1145,13,26.48567093251366
1146,934,4.148993393913598
1147,642,499.06657042615007
1148,643,182.13233123533576
1149,644,298.41123113444013
1150,645,31.421979482851544
1151,634,282.8134699899002
1152,632,204.17039411842063
1153,633,595.531634315355
1154,635,27.88715351110418
1155,430,377.41585716170806
1156,429,246.17081427470492
1157,431,167.84968346951356
1158,428,3.4836000650533103
1159,888,827.9935065855974
1160,887,264.35321369539815
1161,886,10.084363674023496
1162,889,127.7165036461319
1163,11,12.88229815040817
1164,13,9.345044678544493
1165,934,5.445072211716655
1166,4,5.458848644232762
1167,642,276.38751637788556
1168,643,203.59230210767652
1169,644,186.19701718159632
1170,645,14.784385488898645
1171,662,0.0
1172,663,0.0
1173,661,0.0
1174,660,6.991093103882571
1175,664,0.0
1176,626,0.0
