bulk_id,spalen,date1,new_still_sale,sum_still_sale,sum_flat_still_sale,flat_still_sale,idle_square,shadow_start_square
11343FA0-ABDF-E511-B620-001EC9D5643C,3.0,1435708800000000000,0.0,0.0,0.0,0.0,1946.3999999999992,0.0
11343FA0-ABDF-E511-B620-001EC9D5643C,0.0,1435708800000000000,0.0,0.0,0.0,0.0,544.7999999999998,0.0
5A4E0BD8-5C29-E511-84C6-001EC9D56418,1.0,1435708800000000000,1339.6983870967738,2993.199999999999,2993.199999999999,65.0,0.0,0.0
5A4E0BD8-5C29-E511-84C6-001EC9D56418,2.0,1435708800000000000,2495.0383064516154,5574.5000000000055,5574.5000000000055,71.0,0.0,0.0
5A4E0BD8-5C29-E511-84C6-001EC9D56418,0.0,1435708800000000000,161.1290322580645,360.0,360.0,12.0,0.0,0.0
5A4E0BD8-5C29-E511-84C6-001EC9D56418,4.0,1435708800000000000,395.6612903225806,884.0,884.0,6.0,0.0,0.0
5A4E0BD8-5C29-E511-84C6-001EC9D56418,3.0,1435708800000000000,624.1064516129032,1394.4,1394.4,12.0,0.0,0.0
D04F1379-5729-E511-84C6-001EC9D56418,2.0,1435708800000000000,3504.377419354839,7829.6,7829.6,82.0,0.0,0.0
D04F1379-5729-E511-84C6-001EC9D56418,1.0,1435708800000000000,1949.6612903225814,4356.000000000002,4356.000000000002,70.0,0.0,0.0
D04F1379-5729-E511-84C6-001EC9D56418,4.0,1435708800000000000,423.2322580645162,945.6000000000001,945.6000000000001,6.0,0.0,0.0
D04F1379-5729-E511-84C6-001EC9D56418,3.0,1435708800000000000,2821.1455645161245,6303.09999999999,6303.09999999999,35.0,0.0,0.0
D04F1379-5729-E511-84C6-001EC9D56418,0.0,1435708800000000000,572.5899193548386,1279.2999999999997,1279.2999999999997,36.0,0.0,0.0
534A36A0-C58B-E611-BE92-001EC9D5643C,2.0,1435708800000000000,0.0,0.0,138.2,0.0,9431.499999999993,0.0
534A36A0-C58B-E611-BE92-001EC9D5643C,1.0,1435708800000000000,0.0,0.0,0.0,0.0,5298.400000000004,0.0
534A36A0-C58B-E611-BE92-001EC9D5643C,3.0,1435708800000000000,0.0,0.0,0.0,0.0,6447.999999999991,0.0
534A36A0-C58B-E611-BE92-001EC9D5643C,0.0,1435708800000000000,0.0,0.0,0.0,0.0,1055.5999999999995,0.0
534A36A0-C58B-E611-BE92-001EC9D5643C,4.0,1435708800000000000,0.0,0.0,0.0,0.0,1075.8,0.0
D3BCABA8-1B5F-E611-9523-001EC9D5643C,2.0,1435708800000000000,0.0,0.0,138.0,0.0,8545.900000000016,0.0
D3BCABA8-1B5F-E611-9523-001EC9D5643C,1.0,1435708800000000000,0.0,0.0,34.4,0.0,6166.099999999988,0.0
D3BCABA8-1B5F-E611-9523-001EC9D5643C,3.0,1435708800000000000,0.0,0.0,0.0,0.0,5883.400000000001,0.0
D3BCABA8-1B5F-E611-9523-001EC9D5643C,0.0,1435708800000000000,0.0,0.0,0.0,0.0,368.5,0.0
D3BCABA8-1B5F-E611-9523-001EC9D5643C,4.0,1435708800000000000,0.0,0.0,0.0,0.0,955.8999999999999,0.0
95364EB2-E346-E711-97EC-001EC9D56418,3.0,1435708800000000000,0.0,0.0,246.5,0.0,5891.000000000004,0.0
95364EB2-E346-E711-97EC-001EC9D56418,2.0,1435708800000000000,0.0,0.0,329.70000000000005,0.0,5952.200000000006,0.0
95364EB2-E346-E711-97EC-001EC9D56418,0.0,1435708800000000000,0.0,0.0,0.0,0.0,2190.9999999999995,0.0
95364EB2-E346-E711-97EC-001EC9D56418,1.0,1435708800000000000,0.0,0.0,0.0,0.0,2933.5999999999985,0.0
87BBA675-8478-E511-98DF-001EC9D56418,2.0,1435708800000000000,0.0,0.0,0.0,0.0,4701.900000000004,0.0
87BBA675-8478-E511-98DF-001EC9D56418,0.0,1435708800000000000,0.0,0.0,0.0,0.0,932.7999999999995,0.0
87BBA675-8478-E511-98DF-001EC9D56418,1.0,1435708800000000000,0.0,0.0,0.0,0.0,1445.6999999999991,0.0
87BBA675-8478-E511-98DF-001EC9D56418,3.0,1435708800000000000,0.0,0.0,0.0,0.0,1220.9999999999998,0.0
8D12F018-65D8-E411-9A07-001EC9D56418,2.0,1435708800000000000,0.0,3821.9000000000037,3821.9000000000037,46.0,0.0,3821.9000000000037
8D12F018-65D8-E411-9A07-001EC9D56418,1.0,1435708800000000000,0.0,2406.3999999999996,2406.3999999999996,42.0,0.0,2406.3999999999996
8D12F018-65D8-E411-9A07-001EC9D56418,4.0,1435708800000000000,0.0,827.4000000000001,827.4000000000001,5.0,0.0,827.4000000000001
8D12F018-65D8-E411-9A07-001EC9D56418,0.0,1435708800000000000,0.0,808.2999999999997,808.2999999999997,22.0,0.0,808.2999999999997
8D12F018-65D8-E411-9A07-001EC9D56418,3.0,1435708800000000000,0.0,3027.4,3027.4,24.0,0.0,3027.4
C78A74B1-07DD-E411-9A07-001EC9D56418,3.0,1435708800000000000,0.0,870.7000000000002,870.7000000000002,3.0,0.0,870.7000000000002
C78A74B1-07DD-E411-9A07-001EC9D56418,2.0,1435708800000000000,0.0,3664.100000000004,3664.100000000004,43.0,0.0,3664.100000000004
C78A74B1-07DD-E411-9A07-001EC9D56418,1.0,1435708800000000000,0.0,1893.9999999999993,1893.9999999999993,38.0,0.0,1893.9999999999993
C78A74B1-07DD-E411-9A07-001EC9D56418,0.0,1435708800000000000,0.0,202.3,202.3,5.0,0.0,202.3
C78A74B1-07DD-E411-9A07-001EC9D56418,4.0,1435708800000000000,0.0,442.0,442.0,2.0,0.0,442.0
0B6E2454-371C-E611-9928-001EC9D5643C,3.0,1435708800000000000,0.0,0.0,0.0,0.0,5018.599999999996,0.0
0B6E2454-371C-E611-9928-001EC9D5643C,1.0,1435708800000000000,0.0,0.0,221.2,0.0,5827.999999999997,0.0
0B6E2454-371C-E611-9928-001EC9D5643C,0.0,1435708800000000000,0.0,0.0,0.0,0.0,760.6,0.0
0B6E2454-371C-E611-9928-001EC9D5643C,2.0,1435708800000000000,0.0,0.0,0.0,0.0,10291.200000000008,0.0
66CECB9E-35CC-E611-B624-001EC9D56418,3.0,1435708800000000000,0.0,0.0,0.0,0.0,8357.800000000005,0.0
66CECB9E-35CC-E611-B624-001EC9D56418,2.0,1435708800000000000,0.0,0.0,58.7,0.0,7182.199999999999,0.0
66CECB9E-35CC-E611-B624-001EC9D56418,1.0,1435708800000000000,0.0,0.0,81.9,0.0,5530.300000000016,0.0
66CECB9E-35CC-E611-B624-001EC9D56418,0.0,1435708800000000000,0.0,0.0,0.0,0.0,1281.9000000000003,0.0
66CECB9E-35CC-E611-B624-001EC9D56418,4.0,1435708800000000000,0.0,0.0,0.0,0.0,129.4,0.0
AD9787B9-35CC-E611-B624-001EC9D56418,4.0,1435708800000000000,0.0,0.0,0.0,0.0,1888.4000000000005,0.0
AD9787B9-35CC-E611-B624-001EC9D56418,2.0,1435708800000000000,0.0,0.0,71.2,0.0,6873.8,0.0
AD9787B9-35CC-E611-B624-001EC9D56418,1.0,1435708800000000000,0.0,0.0,0.0,0.0,4139.199999999991,0.0
AD9787B9-35CC-E611-B624-001EC9D56418,3.0,1435708800000000000,0.0,0.0,0.0,0.0,1488.1999999999996,0.0
7A52DFFB-4567-E511-B7CF-001EC9D56418,2.0,1435708800000000000,0.0,0.0,0.0,0.0,4015.2999999999975,0.0
7A52DFFB-4567-E511-B7CF-001EC9D56418,0.0,1435708800000000000,0.0,0.0,0.0,0.0,939.2000000000005,0.0
7A52DFFB-4567-E511-B7CF-001EC9D56418,1.0,1435708800000000000,0.0,0.0,0.0,0.0,2156.8,0.0
7A52DFFB-4567-E511-B7CF-001EC9D56418,3.0,1435708800000000000,0.0,0.0,0.0,0.0,1227.7000000000003,0.0
0A741758-AC58-E611-9523-001EC9D5643C,3.0,1435708800000000000,0.0,0.0,0.0,0.0,6338.800000000004,0.0
0A741758-AC58-E611-9523-001EC9D5643C,2.0,1435708800000000000,0.0,0.0,110.8,0.0,6667.5999999999885,0.0
0A741758-AC58-E611-9523-001EC9D5643C,1.0,1435708800000000000,0.0,0.0,0.0,0.0,2941.0,0.0
0A741758-AC58-E611-9523-001EC9D5643C,0.0,1435708800000000000,0.0,0.0,0.0,0.0,970.0,0.0
859B8661-F273-E511-B4A4-001EC9D5643C,2.0,1435708800000000000,0.0,0.0,0.0,0.0,3959.4699999999993,0.0
859B8661-F273-E511-B4A4-001EC9D5643C,1.0,1435708800000000000,0.0,0.0,0.0,0.0,2320.8399999999997,0.0
859B8661-F273-E511-B4A4-001EC9D5643C,0.0,1435708800000000000,0.0,0.0,0.0,0.0,878.5600000000002,0.0
859B8661-F273-E511-B4A4-001EC9D5643C,3.0,1435708800000000000,0.0,0.0,0.0,0.0,1166.37,0.0
CD1F93E5-F273-E511-B4A4-001EC9D5643C,2.0,1435708800000000000,0.0,0.0,0.0,0.0,3959.4699999999993,0.0
CD1F93E5-F273-E511-B4A4-001EC9D5643C,1.0,1435708800000000000,0.0,0.0,0.0,0.0,2320.8399999999997,0.0
CD1F93E5-F273-E511-B4A4-001EC9D5643C,0.0,1435708800000000000,0.0,0.0,0.0,0.0,878.5600000000002,0.0
CD1F93E5-F273-E511-B4A4-001EC9D5643C,3.0,1435708800000000000,0.0,0.0,0.0,0.0,1166.37,0.0
8AEB0D29-F373-E511-B4A4-001EC9D5643C,2.0,1435708800000000000,0.0,0.0,0.0,0.0,3959.4699999999993,0.0
8AEB0D29-F373-E511-B4A4-001EC9D5643C,1.0,1435708800000000000,0.0,0.0,0.0,0.0,2320.8399999999997,0.0
8AEB0D29-F373-E511-B4A4-001EC9D5643C,0.0,1435708800000000000,0.0,0.0,0.0,0.0,878.5600000000002,0.0
8AEB0D29-F373-E511-B4A4-001EC9D5643C,3.0,1435708800000000000,0.0,0.0,0.0,0.0,1166.37,0.0
DDC551EB-97EB-E511-B620-001EC9D5643C,3.0,1435708800000000000,0.0,0.0,0.0,0.0,4838.900000000002,0.0
DDC551EB-97EB-E511-B620-001EC9D5643C,1.0,1435708800000000000,0.0,0.0,78.4,0.0,5394.599999999998,0.0
DDC551EB-97EB-E511-B620-001EC9D5643C,0.0,1435708800000000000,0.0,0.0,44.0,0.0,704.0,0.0
DDC551EB-97EB-E511-B620-001EC9D5643C,2.0,1435708800000000000,0.0,0.0,213.6,0.0,9601.000000000022,0.0
EEA80383-6E98-E711-8530-00505688958B,3.0,1435708800000000000,0.0,0.0,354.3,0.0,8288.699999999997,0.0
EEA80383-6E98-E711-8530-00505688958B,1.0,1435708800000000000,0.0,0.0,113.0,0.0,3513.299999999999,0.0
EEA80383-6E98-E711-8530-00505688958B,0.0,1435708800000000000,0.0,0.0,0.0,0.0,1102.4999999999998,0.0
EEA80383-6E98-E711-8530-00505688958B,2.0,1435708800000000000,0.0,0.0,0.0,0.0,6943.400000000003,0.0
EEA80383-6E98-E711-8530-00505688958B,4.0,1435708800000000000,0.0,0.0,0.0,0.0,998.0999999999999,0.0
F8A7FA94-6E98-E711-8530-00505688958B,2.0,1435708800000000000,0.0,0.0,398.2,0.0,12549.300000000028,0.0
F8A7FA94-6E98-E711-8530-00505688958B,0.0,1435708800000000000,0.0,0.0,19.9,0.0,730.7000000000002,0.0
F8A7FA94-6E98-E711-8530-00505688958B,1.0,1435708800000000000,0.0,0.0,0.0,0.0,686.6999999999999,0.0
F8A7FA94-6E98-E711-8530-00505688958B,3.0,1435708800000000000,0.0,0.0,0.0,0.0,613.8000000000001,0.0
0D0AD06A-AFEB-E711-B9FF-00505688958B,0.0,1435708800000000000,0.0,0.0,176.79999999999998,0.0,788.8,0.0
0D0AD06A-AFEB-E711-B9FF-00505688958B,3.0,1435708800000000000,0.0,0.0,921.1,0.0,2785.1,0.0
0D0AD06A-AFEB-E711-B9FF-00505688958B,1.0,1435708800000000000,0.0,0.0,575.2,0.0,1849.599999999999,0.0
0D0AD06A-AFEB-E711-B9FF-00505688958B,2.0,1435708800000000000,0.0,0.0,871.2,0.0,2640.0,0.0
3F1BF1E7-AFEB-E711-B9FF-00505688958B,0.0,1435708800000000000,0.0,0.0,258.4,0.0,788.8,0.0
3F1BF1E7-AFEB-E711-B9FF-00505688958B,3.0,1435708800000000000,0.0,0.0,486.20000000000005,0.0,2785.1,0.0
3F1BF1E7-AFEB-E711-B9FF-00505688958B,1.0,1435708800000000000,0.0,0.0,671.1999999999999,0.0,1849.599999999999,0.0
3F1BF1E7-AFEB-E711-B9FF-00505688958B,2.0,1435708800000000000,0.0,0.0,1047.4,0.0,2640.0,0.0
2D61E539-4700-E811-B9FF-00505688958B,3.0,1435708800000000000,0.0,0.0,2468.2999999999997,0.0,6894.399999999993,0.0
2D61E539-4700-E811-B9FF-00505688958B,2.0,1435708800000000000,0.0,0.0,2023.9999999999993,0.0,7843.2000000000135,0.0
2D61E539-4700-E811-B9FF-00505688958B,1.0,1435708800000000000,0.0,0.0,1753.4,0.0,4518.4,0.0
2D61E539-4700-E811-B9FF-00505688958B,0.0,1435708800000000000,0.0,0.0,474.8999999999998,0.0,1076.8000000000002,0.0
2D61E539-4700-E811-B9FF-00505688958B,4.0,1435708800000000000,0.0,0.0,221.2,0.0,884.8000000000001,0.0
58FBF8D0-4800-E811-B9FF-00505688958B,3.0,1435708800000000000,0.0,0.0,1881.8000000000004,0.0,5522.399999999998,0.0
58FBF8D0-4800-E811-B9FF-00505688958B,1.0,1435708800000000000,0.0,0.0,1517.8999999999992,0.0,5083.200000000003,0.0
58FBF8D0-4800-E811-B9FF-00505688958B,2.0,1435708800000000000,0.0,0.0,3364.1000000000004,0.0,8963.200000000008,0.0
58FBF8D0-4800-E811-B9FF-00505688958B,0.0,1435708800000000000,0.0,0.0,322.29999999999995,0.0,902.3999999999994,0.0
58FBF8D0-4800-E811-B9FF-00505688958B,4.0,1435708800000000000,0.0,0.0,331.5,0.0,884.0,0.0
BE6C758E-25F4-E611-84D2-001EC9D56418,1.0,1435708800000000000,0.0,0.0,2669.5599999999977,0.0,9907.679999999997,0.0
BE6C758E-25F4-E611-84D2-001EC9D56418,2.0,1435708800000000000,0.0,0.0,1999.7400000000002,0.0,14604.41999999998,0.0
6B2BDF94-0EF9-E611-84D2-001EC9D56418,2.0,1435708800000000000,0.0,0.0,5380.999999999991,0.0,26925.400000000074,0.0
6B2BDF94-0EF9-E611-84D2-001EC9D56418,1.0,1435708800000000000,0.0,0.0,6831.399999999985,0.0,20089.90000000008,0.0
6B2BDF94-0EF9-E611-84D2-001EC9D56418,3.0,1435708800000000000,0.0,0.0,5730.699999999996,0.0,34900.30000000001,0.0
6B2BDF94-0EF9-E611-84D2-001EC9D56418,0.0,1435708800000000000,0.0,0.0,0.0,0.0,2197.199999999998,0.0
A893576C-16F9-E611-84D2-001EC9D56418,3.0,1435708800000000000,0.0,0.0,2656.0999999999985,0.0,5193.000000000005,0.0
A893576C-16F9-E611-84D2-001EC9D56418,2.0,1435708800000000000,0.0,0.0,3158.5999999999995,0.0,9671.100000000006,0.0
A893576C-16F9-E611-84D2-001EC9D56418,0.0,1435708800000000000,0.0,0.0,0.0,0.0,671.2000000000003,0.0
A893576C-16F9-E611-84D2-001EC9D56418,1.0,1435708800000000000,0.0,0.0,0.0,0.0,5228.299999999991,0.0
26220EC6-16F9-E611-84D2-001EC9D56418,3.0,1435708800000000000,0.0,0.0,5193.000000000005,0.0,5193.000000000005,0.0
26220EC6-16F9-E611-84D2-001EC9D56418,2.0,1435708800000000000,0.0,0.0,2414.399999999999,0.0,9671.100000000006,0.0
26220EC6-16F9-E611-84D2-001EC9D56418,0.0,1435708800000000000,0.0,0.0,0.0,0.0,671.2000000000003,0.0
26220EC6-16F9-E611-84D2-001EC9D56418,1.0,1435708800000000000,0.0,0.0,1696.5000000000011,0.0,5228.299999999991,0.0
553ECC9B-BFAD-E611-9FBE-001EC9D5643C,2.0,1435708800000000000,0.0,0.0,652.2,0.0,11247.899999999985,0.0
553ECC9B-BFAD-E611-9FBE-001EC9D5643C,1.0,1435708800000000000,0.0,0.0,34.4,0.0,9320.399999999981,0.0
553ECC9B-BFAD-E611-9FBE-001EC9D5643C,0.0,1435708800000000000,0.0,0.0,0.0,0.0,5674.900000000011,0.0
553ECC9B-BFAD-E611-9FBE-001EC9D5643C,3.0,1435708800000000000,0.0,0.0,1656.9,0.0,12879.40000000004,0.0
8F6018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1435708800000000000,0.0,8170.7199999999875,6746.049999999989,53.0,0.0,8170.7199999999875
8F6018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1435708800000000000,0.0,2984.6600000000008,2847.0600000000004,11.0,0.0,2984.6600000000008
573ECC9B-BFAD-E611-9FBE-001EC9D5643C,1.0,1435708800000000000,0.0,8113.280000000024,7648.560000000023,41.0,0.0,8113.280000000024
573ECC9B-BFAD-E611-9FBE-001EC9D5643C,2.0,1435708800000000000,0.0,4836.14,4656.81,20.0,0.0,4836.14
573ECC9B-BFAD-E611-9FBE-001EC9D5643C,3.0,1435708800000000000,0.0,147.3,147.3,2.0,0.0,147.3
8B6018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1435708800000000000,0.0,64.37,0.0,0.0,0.0,64.37
8B6018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1435708800000000000,0.0,5232.149999999997,1893.1799999999992,35.0,0.0,5232.149999999997
E9D28148-DFDF-E611-B624-001EC9D56418,3.0,1435708800000000000,0.0,1254.5,1254.5,7.0,0.0,1254.5
E9D28148-DFDF-E611-B624-001EC9D56418,1.0,1435708800000000000,0.0,464.1,464.1,5.0,0.0,464.1
E9D28148-DFDF-E611-B624-001EC9D56418,2.0,1435708800000000000,0.0,2598.099999999999,2598.099999999999,26.0,0.0,2598.099999999999
EBD28148-DFDF-E611-B624-001EC9D56418,3.0,1435708800000000000,0.0,549.2,549.2,2.0,0.0,549.2
EBD28148-DFDF-E611-B624-001EC9D56418,1.0,1435708800000000000,0.0,1206.5,1206.5,10.0,0.0,1206.5
EBD28148-DFDF-E611-B624-001EC9D56418,2.0,1435708800000000000,0.0,2924.7999999999993,2924.7999999999993,19.0,0.0,2924.7999999999993
EDD28148-DFDF-E611-B624-001EC9D56418,3.0,1435708800000000000,0.0,808.0999999999999,808.0999999999999,4.0,0.0,808.0999999999999
EDD28148-DFDF-E611-B624-001EC9D56418,1.0,1435708800000000000,0.0,398.00000000000006,398.00000000000006,2.0,0.0,398.00000000000006
EDD28148-DFDF-E611-B624-001EC9D56418,2.0,1435708800000000000,0.0,1192.9,1192.9,5.0,0.0,1192.9
583A3C67-853F-E211-82DD-001EC9D56438,2.0,1435708800000000000,0.0,57.98,57.98,1.0,0.0,57.98
583A3C67-853F-E211-82DD-001EC9D56438,1.0,1435708800000000000,0.0,0.0,0.0,0.0,0.0,0.0
583A3C67-853F-E211-82DD-001EC9D56438,3.0,1435708800000000000,0.0,83.79,83.79,0.0,0.0,83.79
C5416481-2C44-E211-82DD-001EC9D56438,3.0,1435708800000000000,0.0,0.0,0.0,0.0,0.0,0.0
C5416481-2C44-E211-82DD-001EC9D56438,2.0,1435708800000000000,0.0,0.0,0.0,0.0,0.0,0.0
C5416481-2C44-E211-82DD-001EC9D56438,1.0,1435708800000000000,0.0,0.0,0.0,0.0,0.0,0.0
916018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1435708800000000000,0.0,10715.600000000011,10715.600000000011,48.0,0.0,10715.600000000011
916018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1435708800000000000,0.0,3454.300000000005,3295.1000000000045,24.0,0.0,3454.300000000005
916018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,1435708800000000000,0.0,6987.500000000009,6415.900000000008,23.0,0.0,6987.500000000009
896018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1435708800000000000,0.0,5211.159999999991,4918.919999999995,29.0,0.0,5211.159999999991
896018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1435708800000000000,0.0,2843.5099999999998,2798.2899999999995,10.0,0.0,2843.5099999999998
896018F1-C2AD-E611-9FBE-001EC9D5643C,0.0,1435708800000000000,0.0,4640.97,4549.450000000001,44.0,0.0,4640.97
896018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,1435708800000000000,0.0,702.7199999999998,702.7199999999998,2.0,0.0,702.7199999999998
876018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,1435708800000000000,0.0,6942.400000000003,4318.800000000005,24.0,0.0,6942.400000000003
876018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1435708800000000000,0.0,3454.300000000005,1550.599999999999,24.0,0.0,3454.300000000005
876018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1435708800000000000,0.0,10505.60000000001,8913.0,48.0,0.0,10505.60000000001
856018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1435708800000000000,0.0,0.0,731.1799999999998,0.0,13884.60000000004,0.0
856018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1435708800000000000,0.0,0.0,1903.6499999999996,0.0,15331.320000000025,0.0
856018F1-C2AD-E611-9FBE-001EC9D5643C,0.0,1435708800000000000,0.0,0.0,1614.2199999999987,0.0,6664.079999999977,0.0
856018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,1435708800000000000,0.0,0.0,324.18,0.0,1945.0799999999995,0.0
8B6018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,1435708800000000000,0.0,0.0,0.0,0.0,0.0,0.0
8D6018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1435708800000000000,0.0,3852.530000000003,3667.1100000000033,20.0,0.0,3852.530000000003
8D6018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1435708800000000000,0.0,4370.02,4370.02,15.0,0.0,4370.02
8D6018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,1435708800000000000,0.0,382.49,306.23,3.0,0.0,382.49
5D3ECC9B-BFAD-E611-9FBE-001EC9D5643C,3.0,1435708800000000000,0.0,6807.6399999999985,2318.5899999999997,24.0,0.0,6807.6399999999985
5D3ECC9B-BFAD-E611-9FBE-001EC9D5643C,1.0,1435708800000000000,0.0,11283.8,4063.389999999998,78.0,0.0,11283.8
5D3ECC9B-BFAD-E611-9FBE-001EC9D5643C,2.0,1435708800000000000,0.0,10666.06999999998,4531.960000000003,48.0,0.0,10666.06999999998
D1D28148-DFDF-E611-B624-001EC9D56418,2.0,1435708800000000000,0.0,9229.110000000004,9058.730000000005,50.0,0.0,9229.110000000004
D1D28148-DFDF-E611-B624-001EC9D56418,1.0,1435708800000000000,0.0,8220.139999999985,8187.009999999986,60.0,0.0,8220.139999999985
D1D28148-DFDF-E611-B624-001EC9D56418,0.0,1435708800000000000,0.0,7439.000000000001,7326.470000000002,72.0,0.0,7439.000000000001
D1D28148-DFDF-E611-B624-001EC9D56418,3.0,1435708800000000000,0.0,1346.8799999999992,1288.3199999999993,5.0,0.0,1346.8799999999992
