bulk_id,spalen,date1,price_all_change,price_rel_change,just_bulk_len
01778D74-9326-E711-96FE-001EC9D5643C,1,1525132800000000000,33195.03546099998,0.9625550660836181,45
01778D74-9326-E711-96FE-001EC9D5643C,2,1475280000000000000,0.0,,45
01778D74-9326-E711-96FE-001EC9D5643C,2,1496275200000000000,63506.25,,45
01778D74-9326-E711-96FE-001EC9D5643C,2,1498867200000000000,63855.769231,0.997161974358307,45
01778D74-9326-E711-96FE-001EC9D5643C,2,1501545600000000000,65457.894736999995,0.9871581232644442,45
01778D74-9326-E711-96FE-001EC9D5643C,2,1504224000000000000,68440.625,0.9766501043579519,45
01778D74-9326-E711-96FE-001EC9D5643C,2,1506816000000000000,67984.0,1.0035874501115616,45
01778D74-9326-E711-96FE-001EC9D5643C,2,1509494400000000000,67415.384615,1.004487342927835,45
01778D74-9326-E711-96FE-001EC9D5643C,2,1512086400000000000,77625.0,0.9254364404966222,45
01778D74-9326-E711-96FE-001EC9D5643C,2,1514764800000000000,78875.0,0.9909535009951149,45
01778D74-9326-E711-96FE-001EC9D5643C,2,1517443200000000000,83000.0,0.9710119465917076,45
01778D74-9326-E711-96FE-001EC9D5643C,2,1519862400000000000,88450.0,0.9631133671742809,45
01778D74-9326-E711-96FE-001EC9D5643C,2,1525132800000000000,105900.0,,45
01778D74-9326-E711-96FE-001EC9D5643C,3,1496275200000000000,0.0,,45
01778D74-9326-E711-96FE-001EC9D5643C,3,1498867200000000000,189.1466439999931,0.9982185634637081,45
01778D74-9326-E711-96FE-001EC9D5643C,3,1501545600000000000,666.6443099999888,0.9955229263962986,45
01778D74-9326-E711-96FE-001EC9D5643C,3,1504224000000000000,1433.0150389999908,0.9928656832006341,45
01778D74-9326-E711-96FE-001EC9D5643C,3,1506816000000000000,1767.5780169999925,0.9968951484163469,45
01778D74-9326-E711-96FE-001EC9D5643C,3,1509494400000000000,1738.3170819999941,1.0002716246078585,45
01778D74-9326-E711-96FE-001EC9D5643C,3,1512086400000000000,2104.7813190000015,0.9966097039547119,45
01778D74-9326-E711-96FE-001EC9D5643C,3,1514764800000000000,2279.342723000009,0.9983876717610887,45
01778D74-9326-E711-96FE-001EC9D5643C,3,1517443200000000000,3656.154316999993,0.9874428318415568,45
01778D74-9326-E711-96FE-001EC9D5643C,3,1519862400000000000,7917.939213999984,0.9625848290162994,45
01778D74-9326-E711-96FE-001EC9D5643C,3,1522540800000000000,25275.176055999997,0.8677669795867059,45
01778D74-9326-E711-96FE-001EC9D5643C,3,1525132800000000000,36429.34272300001,0.9216793446438345,45
01FE2A0C-2215-E711-96FE-001EC9D5643C,1,1493596800000000000,0.0,,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,1,1496275200000000000,-7015.8218124999985,1.089142747843006,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,1,1498867200000000000,-7015.8218124999985,1.0,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,1,1501545600000000000,-7015.8218124999985,1.0,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,1,1504224000000000000,-7046.916471500008,1.0003952436338823,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,1,1506816000000000000,-7081.759483400005,1.0004430851155486,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,1,1509494400000000000,-6072.495894899999,0.9873282199084256,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,1,1512086400000000000,-6096.825396800006,1.000305561704019,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,1,1514764800000000000,-6121.0476190000045,1.000304306919772,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,1,1517443200000000000,-6155.782312899988,1.0004365669730415,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,1,1519862400000000000,-5533.941235999999,0.9922449304496798,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,1,1522540800000000000,-5566.774891699999,1.000409640981881,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,1,1525132800000000000,-5544.0476190000045,0.9997165291836608,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,2,1493596800000000000,0.0,,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,2,1496275200000000000,-7000.0,1.0943078477601886,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,2,1498867200000000000,-7000.0,1.0,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,2,1501545600000000000,-7016.489361700005,1.0002222031079477,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,2,1504224000000000000,-7029.347826099998,1.0001733048234398,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,2,1506816000000000000,-7029.347826099998,1.0,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,2,1509494400000000000,-7029.347826099998,1.0,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,2,1512086400000000000,-7077.2727273000055,1.0006463434951114,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,2,1514764800000000000,-7077.2727273000055,1.0,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,2,1517443200000000000,-7165.4761904999905,1.0011909806958368,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,2,1519862400000000000,-5782.5,0.9816684734665475,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,2,1522540800000000000,-5783.974359,1.0000195431993066,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,2,1525132800000000000,-5666.17647060001,0.9984409777323471,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,3,1493596800000000000,0.0,,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,3,1496275200000000000,-6995.766128999996,1.0997464584669765,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,3,1498867200000000000,-6971.25,0.9996505682867731,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,3,1501545600000000000,-6971.25,1.0,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,3,1504224000000000000,-6920.905172400002,0.9992829428808017,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,3,1506816000000000000,-6920.905172400002,1.0,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,3,1509494400000000000,-6920.905172400002,1.0,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,3,1512086400000000000,-6895.5357143,0.999638795470965,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,3,1514764800000000000,-6895.5357143,1.0,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,3,1517443200000000000,-6746.634615399991,0.9978844652615295,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,3,1519862400000000000,-5246.634615399991,0.979133226324233,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,3,1522540800000000000,-5175.25,0.9990079407499028,39
01FE2A0C-2215-E711-96FE-001EC9D5643C,3,1525132800000000000,-5242.7884615000075,1.0009394895933867,39
030E1C6F-6CAF-E711-8547-00505688958B,1,1509494400000000000,0.0,,21
030E1C6F-6CAF-E711-8547-00505688958B,1,1512086400000000000,-5246.750524000003,1.0308128905161098,21
030E1C6F-6CAF-E711-8547-00505688958B,1,1514764800000000000,-5246.750524000003,1.0,21
030E1C6F-6CAF-E711-8547-00505688958B,1,1517443200000000000,-5246.750524000003,1.0,21
030E1C6F-6CAF-E711-8547-00505688958B,1,1519862400000000000,-5305.297532999975,1.0003439506143663,21
030E1C6F-6CAF-E711-8547-00505688958B,1,1522540800000000000,-5189.111634999979,0.9993178993525044,21
030E1C6F-6CAF-E711-8547-00505688958B,1,1525132800000000000,-5165.832649999997,0.999863353115549,21
030E1C6F-6CAF-E711-8547-00505688958B,2,1509494400000000000,0.0,,21
030E1C6F-6CAF-E711-8547-00505688958B,2,1512086400000000000,-4743.75,1.030611627578697,21
030E1C6F-6CAF-E711-8547-00505688958B,2,1514764800000000000,-4709.375,0.9997782258064516,21
030E1C6F-6CAF-E711-8547-00505688958B,2,1517443200000000000,-4709.375,1.0,21
030E1C6F-6CAF-E711-8547-00505688958B,2,1519862400000000000,-4719.375,1.0000645202916316,21
030E1C6F-6CAF-E711-8547-00505688958B,2,1522540800000000000,-4312.946429000003,0.9973845694219781,21
030E1C6F-6CAF-E711-8547-00505688958B,2,1525132800000000000,-2598.660713999998,0.9890886772249067,21
030E1C6F-6CAF-E711-8547-00505688958B,3,1509494400000000000,0.0,,21
030E1C6F-6CAF-E711-8547-00505688958B,3,1512086400000000000,-5229.166667000012,1.0338594361278834,21
030E1C6F-6CAF-E711-8547-00505688958B,3,1514764800000000000,-5144.086022000003,0.9994493966859415,21
030E1C6F-6CAF-E711-8547-00505688958B,3,1517443200000000000,-5144.086022000003,1.0,21
030E1C6F-6CAF-E711-8547-00505688958B,3,1519862400000000000,-5144.086022000003,1.0,21
030E1C6F-6CAF-E711-8547-00505688958B,3,1522540800000000000,-5466.666667000012,1.0020919626783398,21
030E1C6F-6CAF-E711-8547-00505688958B,3,1525132800000000000,-4956.666667000012,0.996703509792515,21
040FE4E1-6498-E711-8530-00505688958B,0,1522540800000000000,0.0,,8
040FE4E1-6498-E711-8530-00505688958B,0,1525132800000000000,4765.789474000005,0.9590974794445051,8
040FE4E1-6498-E711-8530-00505688958B,1,1522540800000000000,0.0,,8
040FE4E1-6498-E711-8530-00505688958B,1,1525132800000000000,4369.7318008,0.9553920648327436,8
040FE4E1-6498-E711-8530-00505688958B,2,1522540800000000000,0.0,,8
040FE4E1-6498-E711-8530-00505688958B,2,1525132800000000000,4273.442050099984,0.9501296798238951,8
040FE4E1-6498-E711-8530-00505688958B,3,1522540800000000000,0.0,,8
040FE4E1-6498-E711-8530-00505688958B,3,1525132800000000000,1950.0,0.9758513931888545,8
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1480550400000000000,0.0,,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1483228800000000000,110.63629480000236,0.998695358136442,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1485907200000000000,110.63629480000236,1.0,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1488326400000000000,687.418829599992,0.9932444311061723,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1491004800000000000,749.5208313999901,0.9992731586145885,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1493596800000000000,767.319539300006,0.9997917274363889,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1496275200000000000,987.5574411999987,0.9974294985320836,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1498867200000000000,-3815.2868323000002,1.0593851968782992,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1501545600000000000,-3615.9963991999975,0.9975419127266469,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1504224000000000000,-3449.5880535000033,0.99795169102041,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1506816000000000000,-3397.175466100016,0.9993552729768882,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1509494400000000000,-3201.6103169000125,0.9976001271448043,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1512086400000000000,-3009.1840131000063,0.9976442082675402,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1514764800000000000,-2558.072902,0.9945075757577088,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1517443200000000000,-2113.1453656999947,0.9946120500527058,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1519862400000000000,-1241.4062353000045,0.989553755177951,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1522540800000000000,-891.4062353000045,0.9958233890214797,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1525132800000000000,508.5937646999955,0.9835680751173709,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1480550400000000000,0.0,,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1483228800000000000,84.76397179999913,0.9989645384578493,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1485907200000000000,128.01241549999395,0.9994719637048092,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1488326400000000000,459.58090539998375,0.9959680794809727,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1491004800000000000,529.5936930999887,0.9991493586400081,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1493596800000000000,558.2351497000054,0.9996521330873755,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1496275200000000000,661.9829450999823,0.9987415093332233,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1498867200000000000,-4278.788659800004,1.0637539482551048,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1501545600000000000,-4155.740714600004,0.9984147503662707,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1504224000000000000,-4011.2092947000056,0.9981414354478899,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1506816000000000000,-3847.717231200004,0.9979020266828605,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1509494400000000000,-3774.40186730001,0.9990600821734604,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1512086400000000000,-3501.8700551000074,0.996518251849607,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1514764800000000000,-3135.748119300013,0.9953443614033726,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1517443200000000000,-3233.4315169000183,1.0012436954950885,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1519862400000000000,-2973.4315169000183,0.996700627243394,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1522540800000000000,-2767.1977506999974,0.9973897463718789,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1525132800000000000,-1969.6219931000087,0.9900061512288073,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1480550400000000000,0.0,,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1483228800000000000,64.96153849999246,0.9991584093782794,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1485907200000000000,-45.91346150000754,1.0014384755726737,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1488326400000000000,279.2582417999947,0.9957989941365619,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1491004800000000000,238.92450149999058,1.0005213572329086,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1493596800000000000,185.17206479999004,1.000695291496758,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1496275200000000000,213.79937629999768,0.9996298408088412,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1498867200000000000,-4844.0384615000075,1.0699756203348092,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1501545600000000000,-4809.173596600012,0.9995178741609332,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1504224000000000000,-4865.214932100018,1.0007755639071152,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1506816000000000000,-4732.659151200001,0.9981689010188378,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1509494400000000000,-4737.763951700006,1.0000705216635968,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1512086400000000000,-4917.371794800012,1.0024874135781543,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1514764800000000000,-5357.371794800012,1.0061309800278653,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1517443200000000000,-5781.181318600022,1.0059404618874614,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1519862400000000000,-5849.0384615000075,1.000952046901438,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1522540800000000000,-6157.371794800012,1.0043447627989648,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1480550400000000000,0.0,,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1483228800000000000,-133.3333333000046,1.001714530646806,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1485907200000000000,-133.3333333000046,1.0,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1488326400000000000,75.0,0.9973282034844501,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1491004800000000000,-640.0,1.0092544654413669,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1493596800000000000,-1425.0,1.0102647924158221,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1496275200000000000,925.0,0.9701871233745639,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1498867200000000000,-4600.0,1.07537517053206,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1501545600000000000,-5650.0,1.0145328719723183,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1504224000000000000,-8300.0,1.0380747126436782,64
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1514764800000000000,-3000.0,,64
0585C911-A4C2-E611-B887-001EC9D5643C,1,1483228800000000000,0.0,,40
0585C911-A4C2-E611-B887-001EC9D5643C,1,1485907200000000000,110.67468080000253,0.9987966111787899,40
0585C911-A4C2-E611-B887-001EC9D5643C,1,1488326400000000000,253.5533362000133,0.9984488604373798,40
0585C911-A4C2-E611-B887-001EC9D5643C,1,1491004800000000000,1525.7485671000031,0.9863767690581371,40
0585C911-A4C2-E611-B887-001EC9D5643C,1,1493596800000000000,3071.7996289000002,0.983713829910492,40
0585C911-A4C2-E611-B887-001EC9D5643C,1,1496275200000000000,3170.764891300001,0.9989585812436735,40
0585C911-A4C2-E611-B887-001EC9D5643C,1,1498867200000000000,3265.107709700009,0.9990082081903954,40
0585C911-A4C2-E611-B887-001EC9D5643C,1,1501545600000000000,3768.2823129000026,0.9947381416258901,40
0585C911-A4C2-E611-B887-001EC9D5643C,1,1504224000000000000,5409.064166200013,0.9831312543910417,40
0585C911-A4C2-E611-B887-001EC9D5643C,1,1506816000000000000,11681.496598600002,0.939420200575623,40
0585C911-A4C2-E611-B887-001EC9D5643C,1,1509494400000000000,12758.1632656,0.9897084594520004,40
0585C911-A4C2-E611-B887-001EC9D5643C,1,1512086400000000000,13191.496598600002,0.9958749801713469,40
0585C911-A4C2-E611-B887-001EC9D5643C,1,1514764800000000000,22441.496598600002,0.9190726159230096,40
0585C911-A4C2-E611-B887-001EC9D5643C,2,1483228800000000000,0.0,,40
0585C911-A4C2-E611-B887-001EC9D5643C,2,1485907200000000000,92.53095829997619,0.9988418971835665,40
0585C911-A4C2-E611-B887-001EC9D5643C,2,1488326400000000000,207.51431009998487,0.9985629546543975,40
0585C911-A4C2-E611-B887-001EC9D5643C,2,1491004800000000000,1213.4857895999885,0.9875836183406583,40
0585C911-A4C2-E611-B887-001EC9D5643C,2,1493596800000000000,2519.7147457999818,0.9841334434868585,40
0585C911-A4C2-E611-B887-001EC9D5643C,2,1496275200000000000,2622.9554865999817,0.9987475217210742,40
0585C911-A4C2-E611-B887-001EC9D5643C,2,1498867200000000000,2862.3934710999893,0.9971036406685433,40
0585C911-A4C2-E611-B887-001EC9D5643C,2,1501545600000000000,3074.0705099999905,0.9974459903539965,40
0585C911-A4C2-E611-B887-001EC9D5643C,2,1504224000000000000,4395.351319899986,0.9843081200553732,40
0585C911-A4C2-E611-B887-001EC9D5643C,2,1506816000000000000,5908.372153199991,0.9823481515693001,40
0585C911-A4C2-E611-B887-001EC9D5643C,2,1509494400000000000,7282.250358399979,0.9842243371747631,40
0585C911-A4C2-E611-B887-001EC9D5643C,2,1512086400000000000,7107.425183499989,1.0020114815374725,40
0585C911-A4C2-E611-B887-001EC9D5643C,2,1514764800000000000,16743.788819899986,0.9001930229269809,40
0585C911-A4C2-E611-B887-001EC9D5643C,2,1517443200000000000,16593.788819899986,1.0015560165975104,40
0585C911-A4C2-E611-B887-001EC9D5643C,2,1519862400000000000,15493.788819899986,1.011542497376705,40
0585C911-A4C2-E611-B887-001EC9D5643C,2,1522540800000000000,19793.788819899986,0.9568273092369478,40
0585C911-A4C2-E611-B887-001EC9D5643C,2,1525132800000000000,19793.788819899986,1.0,40
0585C911-A4C2-E611-B887-001EC9D5643C,3,1483228800000000000,0.0,,40
0585C911-A4C2-E611-B887-001EC9D5643C,3,1485907200000000000,0.0,1.0,40
0585C911-A4C2-E611-B887-001EC9D5643C,3,1488326400000000000,35.29411760001676,0.9995281535080212,40
0585C911-A4C2-E611-B887-001EC9D5643C,3,1491004800000000000,1935.2941176000168,0.9752281616688396,40
0585C911-A4C2-E611-B887-001EC9D5643C,3,1493596800000000000,3065.2941176000168,0.9854811769240652,40
0585C911-A4C2-E611-B887-001EC9D5643C,3,1496275200000000000,4068.6274509000214,0.9872727272731446,40
0585C911-A4C2-E611-B887-001EC9D5643C,3,1498867200000000000,4335.294117600017,0.9966287399911505,40
0585C911-A4C2-E611-B887-001EC9D5643C,3,1501545600000000000,4501.960784300012,0.9978973927666115,40
0585C911-A4C2-E611-B887-001EC9D5643C,3,1504224000000000000,5868.627450900021,0.9830508474584468,40
0585C911-A4C2-E611-B887-001EC9D5643C,3,1506816000000000000,10335.294117600017,0.9475127301210341,40
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1480550400000000000,0.0,,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1483228800000000000,78.25617280000006,0.9990786752477521,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1485907200000000000,195.9164291999914,0.9986166797300132,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1488326400000000000,253.79188710000017,0.9993200265100705,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1491004800000000000,388.0776014000003,0.9984247746085403,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1493596800000000000,958.8610114999901,0.9933490130382266,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1496275200000000000,1071.1728394999955,0.9986930100118315,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1498867200000000000,-3928.8271605000045,1.0617805144257246,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1501545600000000000,-3738.6756453999988,0.9976559756750784,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1504224000000000000,-3558.319914199994,0.9977816616392939,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1506816000000000000,-3434.3033510000096,0.9984769450409665,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1509494400000000000,-3624.5963913000014,1.0023424747716998,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1512086400000000000,-3520.4938272,0.9987201553466929,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1514764800000000000,-3093.8271605000045,0.9947818997142297,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1517443200000000000,-2765.7569851000007,0.9960037611664313,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1519862400000000000,-1502.1604938999953,0.9848413896886873,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1522540800000000000,-4335.4938272,1.0351857601154921,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1525132800000000000,-60.49382719999994,0.9495872641509434,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1480550400000000000,0.0,,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1483228800000000000,35.210084099977394,0.9995644060475934,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1485907200000000000,80.12987019999127,0.999444593214073,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1488326400000000000,79.41964289998577,1.000008781620757,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1491004800000000000,160.48426149999432,0.9989986784261692,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1493596800000000000,228.78306879998127,0.9991570746459294,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1496275200000000000,228.78306879998127,1.0,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1498867200000000000,-4724.802431600008,1.065116775331123,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1501545600000000000,-4708.506493500012,0.9997858295419815,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1504224000000000000,-3965.7142857000144,0.9903321827849431,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1506816000000000000,-3836.4285714000143,0.9983201076614225,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1509494400000000000,-3401.142857100014,0.9943758629089359,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1512086400000000000,-2638.0519480000075,0.9902366967140458,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1514764800000000000,-2503.392857100014,0.9982800786665603,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1517443200000000000,-2151.68831160001,0.99552797364409,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1519862400000000000,-1634.6428571000142,0.9934685557618823,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1522540800000000000,-1341.587301499996,0.9963117046561338,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1525132800000000000,231.428571499986,0.9805868986054372,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1480550400000000000,0.0,,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1483228800000000000,85.83111840000493,0.9988921816735118,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1485907200000000000,-38.655821899999864,1.0016093330463378,84
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1488326400000000000,-117.58727350000117,1.0010214464619493,84
