id,predict,value
2080,140.45080824689748,22.3
2081,265.05509882778534,278.7
2082,493.9827420409627,685.0
2083,342.91087116947483,0.0
2084,358.54068729596327,171.6
2085,319.3080180065181,40.0
2086,140.45080824689748,25.5
2087,549.0630645787845,476.8
2088,266.2369685768805,0.0
2089,388.45008650398887,55.2
2090,264.61207499048203,133.2
2091,233.7254011120684,92.2
2092,140.45080824689748,43.0
2093,379.60026083722767,0.0
2094,258.70716473683444,44.4
2095,233.7254011120684,0.0
2096,309.88164920068886,346.6
2097,234.2648897833416,173.2
2098,255.01020674095525,455.9
2099,234.2648897833416,0.0
2100,371.9264647814336,690.2
2101,264.1306569013957,46.5
2102,332.5412381457774,0.0
2103,289.86009806810245,72.5
2104,140.45080824689748,125.6
2105,423.43078220327754,1199.9
2106,235.44675953243677,0.0
2426,310.94441244147606,578.0
2427,221.18495231491664,0.0
2428,380.61079618896025,713.7
2429,282.7475293764759,62.0
2430,221.59786714945335,46.45
2431,194.60592132572938,0.0
2432,336.8983064551756,0.0
2433,311.59238055405854,24.36
2434,218.90441529102918,79.6
2435,167.362431221745,78.7
2436,274.1399172842338,0.0
2437,336.93042496202327,919.34
2438,359.3867525243071,1303.82
2439,207.90254583472196,243.42
2440,220.5839780842063,78.59
2441,234.66563406686768,159.98
2442,304.2303733884931,181.64
2443,309.8983588893805,0.0
2444,212.74442094810274,0.0
2445,208.5025385548951,272.0
2446,213.82263414306848,90.4
2447,301.50465571252096,0.0
2448,212.74442094810274,0.0
2449,200.64044254210245,306.0
2450,227.6650982748484,43.1
2451,301.50465571252096,0.0
2452,213.45592591843425,0.0
2453,213.0995341353153,0.0
2454,342.56001975831435,561.0
2455,221.18495231491664,351.6
2456,358.31332038777884,448.5
2457,238.32932873931355,42.5
2458,221.59786714945335,186.99
2459,194.60592132572938,0.0
2460,336.8983064551756,0.0
2461,226.7990755102075,117.8
2462,305.7555246010721,0.0
2463,336.93042496202327,980.18
2464,383.71371384558296,1355.8
2465,203.2369633473333,161.52
2466,220.5839780842063,0.0
2467,234.66563406686768,157.55
2468,367.477539884989,0.0
2469,361.0046586150075,0.0
2470,219.62891279745958,0.0
2471,215.38703040425193,136.0
2472,220.70712599242535,131.4
2473,359.3183451255446,0.0
2474,219.62891279745958,0.0
2475,207.52493439145934,170.6
2476,240.28530476113042,43.1
2477,359.3183451255446,0.0
2478,220.34041776779108,94.9
2479,219.98402598467214,88.3
2480,310.94441244147606,1047.5
2481,358.31332038777884,523.3
2482,221.18495231491664,171.8
2483,238.32932873931355,0.0
2484,214.07352004484665,46.45
2485,194.60592132572938,0.0
2486,220.36460925325324,39.8
2487,268.36210240388624,0.0
2488,336.93042496202327,1262.1
2489,278.99267304228215,498.89
2490,203.2369633473333,80.76
2491,208.42051560061736,0.0
2492,189.3015785377397,0.0
2493,220.5839780842063,235.77
2494,234.66563406686768,196.91
2495,304.2303733884931,242.31
2496,319.9285375623851,0.0
2497,309.8983588893805,0.0
2498,212.74442094810274,0.0
2499,208.5025385548951,34.6
2500,213.82263414306848,0.0
2501,308.21204539991766,56.8
2502,212.74442094810274,0.0
2503,233.40081291177358,43.1
2504,199.21436922011634,0.0
2505,308.21204539991766,0.0
2506,213.45592591843425,0.0
2507,213.0995341353153,43.1
2524,499.31446466893647,245.0
2525,418.32796532000265,525.0
2526,336.9832339670597,156.0
2527,140.45080824689748,170.1
2528,517.8828744811352,718.5
2529,332.5276604066814,756.6
2530,418.32796532000265,579.8
2531,140.45080824689748,56.7
2532,578.5168993878057,59.4
2533,418.5083164588632,486.6
2534,340.61205589414993,76.4
2535,140.45080824689748,94.5
2536,577.2717094049884,313.0
2537,336.15648233377163,454.4
2538,418.5083164588632,330.3
2539,140.45080824689748,151.2
2540,475.489954310342,185.6
2541,415.83424596094335,463.8
2542,334.4895146080004,38.2
2543,140.45080824689748,94.5
2544,427.72131410305417,272.8
2545,330.0339410476221,272.6
2546,415.83424596094335,0.0
2547,140.45080824689748,0.0
2823,307.7449483131944,154.1
2824,337.44887328869464,248.0
2825,414.4559017911771,327.8
2826,141.65008475507307,0.0
2827,313.3142281231115,0.0
2828,141.65008475507307,27.21
2829,377.96045960760296,98.88
2830,295.0460855739863,105.42
2831,298.06042430022933,71.2
2832,415.9495682660321,736.2
2833,141.65008475507307,129.5
2834,188.49848034055094,418.9
2835,528.3589152976058,746.6
2836,296.39308952696314,0.0
2837,225.51350458233668,0.0
2838,359.49753544625185,650.2
2839,141.65008475507307,51.0
2840,311.3611096043486,578.2
2841,374.1342089667207,253.1
2842,425.21793072132016,105.5
2843,141.65008475507307,24.2
2844,311.9694263084484,0.0
2845,382.07271818633774,0.0
2846,480.393129378266,0.0
2847,301.6765855913835,71.2
2848,494.6970312151869,1092.4
2849,188.49848034055094,322.2
2850,141.65008475507307,25.9
2851,510.51280303867105,1286.7
2852,306.8937426674742,783.9
2853,237.3691074648119,215.3
2854,300.51496960213296,1059.8
2855,141.65008475507307,102.0
2856,295.56670494117003,439.0
2857,315.5636208596492,85.9
2858,308.46765254143526,0.0
2859,296.39308952696314,0.0
2860,297.40484513035153,129.97
2861,352.5214675926771,131.23
2862,391.19214354985803,0.0
2863,295.56670494117003,142.4
2864,393.29253537505485,378.7
2865,141.65008475507307,51.8
2866,182.42718884802662,299.6
2867,416.2629455191558,1342.5
2868,296.39308952696314,766.3
2869,225.51350458233668,0.0
2870,278.33780510105623,578.0
2871,141.65008475507307,76.7
3215,202.5482422766248,405.4
3216,321.17692952194636,66.7
3217,263.2231354970307,76.8
3218,225.2744452163476,66.7
3219,209.94830350646802,85.8
3220,156.5770810215444,29.5
3221,259.9615265007706,77.8
3222,453.3048049835323,840.4
3223,141.62758481067058,0.0
3224,259.9615265007706,238.8
3225,441.12334843628787,1378.8
3226,141.65008475507307,79.6
3227,233.81215106443452,70.3
3228,304.1171375142477,0.0
3229,242.21638422847982,0.0
3230,231.2647504243706,0.0
3231,275.3367443904071,65.6
3232,195.41649824537006,163.7
3233,461.857526314269,180.3
3234,272.9831732858132,116.6
3235,158.48642687954265,153.4
3236,219.5443136745849,0.0
3237,228.22799799221858,88.4
3238,458.014244240048,308.6
3239,265.58635470643907,154.8
3240,158.48642687954265,27.4
3241,228.22799799221858,88.4
3242,219.5443136745849,0.0
3243,332.79157387851814,66.7
3244,156.5770810215444,0.0
3245,248.5452266191502,35.7
3246,202.5482422766248,79.9
3247,248.6926435523927,0.0
3248,202.5482422766248,85.8
3249,259.9615265007706,191.8
3250,141.62758481067058,0.0
3251,443.394817797607,815.6
3252,259.9615265007706,351.0
3253,494.26127005025984,1386.8
3254,141.65008475507307,39.8
3255,233.81215106443452,70.2
3256,334.75714049104533,0.0
3257,308.0299760562988,0.0
3258,231.2647504243706,0.0
3259,249.3806704230596,0.0
3260,195.41649824537006,0.0
3261,507.17156043214993,344.6
3262,272.9831732858132,40.2
3263,219.5443136745849,0.0
3264,158.48642687954265,153.3
3265,228.22799799221858,0.0
3266,503.328278357929,735.8
3267,265.58635470643907,468.6
3268,158.48642687954265,78.6
3269,228.22799799221858,67.7
3270,219.5443136745849,0.0
3271,202.5482422766248,79.9
3272,321.17692952194636,66.7
3273,156.5770810215444,29.5
3274,238.07497718209197,0.0
3275,179.37967679526213,38.4
3276,237.0779991958209,133.4
3277,218.0443655307293,0.0
3278,257.6077962079885,115.8
3279,140.88037160467235,19.9
3280,359.01138672464793,837.2
3281,259.9615265007706,233.4
3282,422.97607259837906,688.4
3283,233.81215106443452,86.6
3284,316.30889776435583,0.0
3285,241.32176985319,56.6
3286,225.94026951902887,229.7
3287,218.74066744626202,131.4
3288,195.41649824537006,163.7
3289,441.3414250554332,120.2
3290,272.9831732858132,195.0
3291,219.5443136745849,0.0
3292,157.7392136735444,47.4
3293,228.22799799221858,174.4
3294,439.86696840213915,602.4
3295,270.0419527420201,189.3
3296,158.48642687954265,95.2
3297,228.22799799221858,88.4
3298,219.5443136745849,111.0
3343,308.2596380374691,248.1
3344,239.53945501984725,298.2
3345,378.418049359593,331.8
3346,140.45080824689748,42.8
3347,278.12279344067167,0.0
3348,384.3022134111642,425.2
3349,265.05531373755633,433.9
3350,140.45080824689748,0.0
3351,276.66482817618163,194.8
3352,455.0111966722822,678.3
3353,330.400464441988,696.2
3354,140.45080824689748,87.8
3355,306.2223401384868,453.1
3356,231.4590207067726,0.0
3357,318.76029117798015,1010.5
3358,251.39505790232243,99.4
3359,421.7192500575249,704.4
3360,140.45080824689748,0.0
3361,288.6361072171188,77.2
3362,462.1836658039568,349.3
3363,312.96571837364064,247.7
3364,287.1781419526287,116.4
3365,140.45080824689748,0.0
3366,516.1542008599866,566.7
3367,373.4186522566607,529.6
3368,140.45080824689748,211.5
3369,267.41974309294994,542.3
3370,236.43013173989092,0.0
3371,308.2596380374691,74.5
3372,239.53945501984725,300.2
3373,320.4433365107049,392.6
3374,140.45080824689748,41.8
3375,274.54522130720665,38.2
3376,372.76201023382936,57.6
3377,237.48591204011728,0.0
3378,140.45080824689748,20.9
3379,273.0872560427166,0.0
3380,434.10902983745956,406.0
3381,322.03992398916455,357.4
3382,140.45080824689748,39.9
3383,261.30986244273646,136.6
3384,228.96530134771328,0.0
3385,407.68898294551656,341.9
3386,299.4493722484955,294.2
3387,312.6350099348726,384.1
3388,140.45080824689748,0.0
3389,223.17072854337374,0.0
3821,170.4904611833752,0.0
3822,448.2638285937184,313.6
3823,140.45080824689748,0.0
3824,237.50111686833696,599.5
3825,312.675539082855,528.4
3826,312.675539082855,1238.2
3827,299.0852144543427,386.5
3828,246.5081145263868,176.4
3829,140.45080824689748,22.9
3830,317.61863617454145,141.4
3831,313.0491176517377,281.6
3832,140.45080824689748,45.4
3833,418.69364219428763,394.4
3834,281.62855987179836,233.7
3835,420.8287728900148,346.8
3836,268.1509899738473,375.0
3837,281.62855987179836,233.4
3838,456.7979677838269,975.2
3839,257.84763788772875,0.0
3840,140.45080824689748,45.4
3841,262.3564171695078,0.0
3842,450.2229210177563,906.0
3843,281.62855987179836,702.2
3844,140.45080824689748,68.0
3845,170.4904611833752,135.5
3846,154.07570310351883,0.0
3847,140.45080824689748,0.0
3848,222.6182486271242,69.8
3849,238.0127682326419,46.1
3850,188.5059255688358,114.4
3851,145.17758026865812,34.1
3852,381.9773668028168,138.6
3853,248.2249963057117,47.5
3854,140.45080824689748,0.0
3855,307.6531321700002,175.8
3856,303.27549040646085,618.8
3857,270.83169246128523,94.2
3858,251.35225080045703,47.1
3859,369.8217139978682,233.9
3860,318.02022868485597,564.9
3861,140.45080824689748,22.6
3862,400.7460205005316,46.3
3863,333.8316376951251,468.4
3864,446.98662535811764,325.2
3865,269.37235364579107,470.5
3866,333.8316376951251,469.5
3867,477.19188887265256,1113.0
3868,262.81874892084704,0.0
3869,267.32752820262607,94.4
3870,468.4590699360221,649.5
3871,333.8316376951251,654.2
3872,139.6810950964967,0.0
3873,170.4904611833752,69.0
3874,154.07570310351883,86.8
3875,140.45080824689748,0.0
3876,268.5124994732334,1572.4
3877,556.2243958333493,2703.7
3878,140.45080824689748,339.4
3879,340.6821847584696,562.5
3880,139.6810950964967,34.1
3881,161.73245006079034,68.4
3882,140.45080824689748,0.0
3883,434.34026232043595,46.5
3884,235.97974504181974,117.3
3885,310.1818197237957,87.5
3886,215.50403602013185,174.3
3887,231.05293199490498,0.0
3888,254.3373262725378,35.1
3889,306.05819764299815,93.3
3890,298.5188563377339,1031.3
3891,307.1379085133839,46.3
3892,140.45080824689748,0.0
3893,425.75283671028427,46.0
3894,262.4573725360682,188.0
3895,267.3844980213127,280.2
3896,410.4114421148937,903.6
3897,252.15402044994957,93.6
3898,267.3844980213127,374.1
3899,255.90376781112417,187.8
3900,417.0680784958593,812.0
3901,270.06812134025506,562.5
3902,139.6810950964967,0.0
3903,161.73245006079034,67.0
3904,154.07570310351883,85.5
3905,140.45080824689748,0.0
3906,297.3570134629379,244.1
3907,430.45966020562526,842.6
3908,254.3373262725378,615.5
3909,140.45080824689748,126.7
4018,250.53848545486917,488.9
4019,359.30622715431844,469.2
4020,140.45080824689748,0.0
4021,147.8759028074046,96.6
4022,262.2671135782963,623.7
4023,464.99094196430434,245.1
4024,140.45080824689748,0.0
4025,147.8759028074046,0.0
4026,140.45080824689748,55.6
4027,250.53848545486917,296.8
4028,388.62524324256145,587.0
4029,147.8759028074046,77.6
4261,459.57557770789697,891.99
4262,229.12679423237802,175.01
4263,285.8524793899479,176.38
4264,423.8425734481286,395.16
4265,229.12679423237802,88.26
4266,285.8524793899479,174.57
4267,140.88037160467235,0.0
4268,211.39350976451306,118.14
4269,148.2304192395774,39.16
4270,153.58186239459096,0.0
4271,490.7287344010518,1882.99
4272,537.1653319543498,412.73
4273,245.56695587083126,0.0
4274,184.343293680777,102.21
4275,294.2442712853664,75.23
4276,180.9355230041469,0.0
4277,360.30860971207557,1639.44
4278,167.60642001538037,174.14
4279,276.60797479571403,358.17
4280,254.40824628438085,204.39
4281,572.6615248166626,786.6
4282,256.0683341757984,174.31
4283,376.26024124638013,46.96
4284,535.2733562415817,221.09
4285,256.0683341757984,174.52
4286,360.48141257210483,128.29
4287,140.88037160467235,0.0
4288,239.68999944989747,0.0
4289,577.3807988432175,61.02
4290,179.35956598792163,83.58
4291,184.7110091429352,58.78
4292,277.5689959001185,38.9
4293,468.0378890043852,1739.74
4294,249.94214908258996,266.15
4295,574.0679799151422,736.18
4296,155.9400113346334,24.06
4297,212.06466975249114,0.0
4298,280.22413608686827,0.0
4299,409.7384493235545,1031.19
4300,265.28855757937947,33.81
4301,413.69568923759516,670.26
4302,229.7115986608473,0.0
4303,285.730122097156,0.0
4304,322.57223745412114,525.18
4305,229.12679423237802,174.52
4306,271.0806981485807,162.66
4307,140.88037160467235,0.0
4308,211.39350976451306,0.0
4309,145.64762492158215,0.0
4310,287.14137671495695,0.0
4311,147.18731077176034,39.28
4312,233.7267669331677,255.62
4313,416.18126936111,805.89
4314,260.88564464478463,303.51
4315,163.37962417041794,0.0
4316,276.60797479571403,71.21
4317,318.0404136560961,400.79
4370,208.76470143507376,44.5
4371,191.9317889516474,100.5
4372,178.7568884136627,0.0
4373,139.6810950964967,49.6
4374,283.8038511169916,262.6
4375,191.9317889516474,188.4
4376,246.89986234299923,210.5
4377,232.99631786072618,117.7
4378,139.6810950964967,75.9
4379,191.9317889516474,91.4
4380,271.9434511638587,0.0
4381,139.6810950964967,0.0
4382,420.95835342808596,61.8
4383,245.5618697528912,0.0
4384,408.42177940408936,170.9
4385,140.45080824689748,20.6
4386,321.7996631245408,72.2
4387,298.15083075622783,0.0
4388,418.3067781796578,0.0
4389,265.18642268729775,0.0
4390,404.114934674342,70.3
4391,260.9454401065048,0.0
4392,281.1898986128539,0.0
4393,262.16075445348474,0.0
4394,429.88659830616797,241.5
4395,248.4865293954876,117.9
4396,140.45080824689748,0.0
4397,208.76470143507376,89.0
4398,191.9317889516474,95.1
4399,178.7568884136627,0.0
4400,140.45080824689748,49.6
4401,469.7775148346188,324.5
4402,231.44101871305097,37.7
4403,191.9317889516474,280.5
4404,237.9674288938445,0.0
4405,139.6810950964967,50.6
4406,191.9317889516474,0.0
4407,276.78758743792895,0.0
4408,139.6810950964967,0.0
4409,473.5543726526078,0.0
4410,268.4584032592324,166.8
4411,492.40299801287784,170.9
4412,140.45080824689748,20.6
4413,304.91660603981575,93.0
4414,302.75030576126676,0.0
4415,495.46640031601476,0.0
4416,261.73819320333394,0.0
4417,452.85425333335024,73.3
4418,265.78957638057506,0.0
4419,283.7739716957477,0.0
4420,265.78957638057506,81.9
4421,509.0081566508714,0.0
4422,140.45080824689748,20.8
4423,245.03829991152375,0.0
4424,205.18712930160882,0.0
4425,249.69621115253636,100.5
4426,178.7568884136627,245.8
4427,394.7029264313118,62.0
4428,221.68032140824863,40.2
4429,249.69621115253636,281.9
4430,232.99631786072618,0.0
4431,191.9317889516474,0.0
4432,268.3658790303937,0.0
4433,139.6810950964967,0.0
4434,410.66266942829077,0.0
4435,264.8295813321421,235.1
4436,389.706754887212,261.1
4437,140.45080824689748,41.2
4438,301.30044474866156,0.0
4439,295.5439117007115,0.0
4440,408.01109417986254,0.0
4441,256.76708217021564,0.0
4442,397.86605727530986,0.0
4443,257.3678679730398,0.0
4444,280.15781040459353,282.7
