id,predict,value,error
1268,32.15119893756367,42.0,96.99888236744698
1269,1276.3341555618156,429.0,717975.1711816551
1270,373.95552515705253,325.1,2386.861741990508
1271,20.002179301144338,126.6,11363.095052434652
1272,730.1447985484012,942.1,44924.997073013335
1273,658.4698821207875,1321.4,439476.3735609819
1274,323.9180981499615,1396.1,1149573.9783021344
1275,35.093067907311855,80.8,2089.123920298589
1276,426.37738953696714,127.9,89088.75115392172
1277,145.34012092854377,0.0,21123.750751523727
1278,338.6957915020945,201.4,18850.136040160658
1279,2.1806187428273995,21.1,357.9430015885965
1280,532.0068058195168,256.5,75904.00005287293
1281,214.6211948517674,124.8,8067.846496374109
1282,0.0,21.1,445.2100160980226
1510,337.84513370673363,356.22,337.63575615593135
1511,443.65756201737,692.36,61852.895372299885
1512,162.75429008315444,231.87,4776.980682351462
1513,487.3050406374688,558.72,5100.092236282569
1514,309.9830096967982,307.81,4.721981752783901
1515,63.03374039505189,134.9,5164.758392332156
1516,328.82688118290775,273.86,3021.3596373339606
1517,166.44005891035067,465.33,89335.18885774475
1518,394.848529881392,578.0,33544.461006607366
1519,358.53949691422247,258.97,9914.084472661767
1520,75.03088909415197,132.2,3268.3068928325993
1521,175.2463828592336,249.7,5543.340650915019
1522,290.2465574476395,954.6,441365.46419204026
1523,49.74521844918421,146.7,9400.229073801396
1524,119.1613375758191,189.2,4905.413806686308
1525,367.0066032759516,472.1,11044.623317876643
1526,74.88742887289251,73.9,0.9750127656303311
1527,324.1256900603427,628.66,92741.12957360067
1528,356.4669970451913,830.86,225048.70735424885
1529,142.51683656825838,154.58,145.5199561575354
1530,442.16336954564,706.81,70037.8377186267
1531,253.18364866167104,570.63,100772.18907807984
1532,9.09599381968655,67.45,3405.1896811274814
1533,295.271043183355,408.33,12782.324680216896
1534,79.40280453860115,156.17,5893.202017878754
1535,300.5823552737496,638.68,114310.01241683566
1536,239.1317660034375,387.89,22129.01653992765
1537,48.23162224868882,177.08,16601.904921001435
1538,147.61308781428136,443.8,87726.67971898497
1539,215.0207625798185,542.1,106980.81158070217
1540,88.81175419883701,138.8,2498.8250233815384
1541,309.5045424925394,293.7,249.78317754554342
1542,42.74817256195227,0.0,1827.4062573864492
1543,168.69639032741634,539.96,137836.6841824124
1544,274.76598996198265,957.26,465798.08706773457
1545,77.9805543267062,77.29,0.4768640136907515
1546,325.9496233504273,521.26,38146.147041653836
1547,163.3263737488839,434.22,73383.35740484078
1548,153.5472152274567,898.64,555163.2797489939
1549,158.5508951220221,377.48,47929.957773126735
1550,18.191191402908238,154.58,18601.907610004873
1551,162.82489111507556,195.03,1037.1689596640865
1552,29.14474188625283,0.0,849.4159796163002
1553,102.68670058199817,418.0,99422.47678986649
1554,70.5591953378847,73.4,8.07017979774616
1555,27.22097500116006,136.9,12029.48718584091
1556,105.0797121629341,147.8,1825.0232536257142
1557,45.245008622973856,147.9,10538.046001504661
1839,205.86767324496753,389.3,33647.41402043686
1840,578.88656455367,1241.0,438394.20139854134
1841,203.55265807767046,546.4,117544.31660380021
1842,14.655618369298121,28.3,186.16912926456132
1843,504.3229467761968,643.0,19231.325090837552
1844,190.3651115020577,545.5,126120.78902844591
1845,168.46389690407534,262.6,8861.607055208946
1846,201.24290748810793,366.5,27309.906625484055
1847,820.3256282549121,968.1,21837.257729110537
1848,1143.4026430145,1285.2,20106.476600677575
1849,127.1577404603726,20.2,11439.958081183866
1850,385.56552224006776,87.1,89081.66887688088
1851,269.062720216731,262.8,39.221817411643094
1852,609.6926390683451,503.0,11383.31923136816
1853,576.4560235630706,812.8,55858.469427903365
1854,48.07961343142468,20.2,777.2728025447622
1855,43.471135805917925,0.0,1889.7396482565593
1856,25.37508260764139,0.0,643.8948173446245
1857,453.3352622195069,908.1,206810.9445232518
1858,284.81362170343385,186.7,9626.283362602559
1859,317.3127780376009,714.5,157757.6892902081
1860,68.95322944999086,0.0,4754.547851583086
1861,215.40119267942177,90.9,15500.546598651019
1862,23.200936147402494,0.0,538.2834381158477
1863,227.14626260761787,564.4,113740.09985259808
1864,206.53572133792687,630.3,179576.15352417974
1865,119.33891105394487,136.8,304.8897337560872
1866,659.74197848551,1786.9,1270485.2605014725
1867,50.14992567711406,45.6,20.701837552535416
1868,167.76537936472974,188.1,413.49704460574594
1869,176.70597952884745,465.1,83171.1145639504
1870,86.99932466476012,0.0,7568.8824921243395
1871,25.693339679756445,20.1,31.28544450575856
1872,111.30306489954788,64.0,2237.5799488908383
1873,175.27080013798493,118.3,3245.671720640065
1874,67.50273065642745,41.3,686.5831338354773
1875,150.57268198263378,178.6,785.5308973769652
1876,39.17342714324032,19.3,394.95313674212485
1877,71.25590079086356,42.2,844.2453264327203
1878,286.4993381781654,371.9,7293.271997118852
1879,122.29857164539135,182.6,3636.262997707458
1880,48.39405451810537,0.0,2341.984512701355
1881,342.02095044267674,345.9,15.046978116527903
1882,77.56952462553801,87.2,92.74599715837122
1883,182.74593455229748,274.1,8345.566388985084
1884,25.822818506242573,42.2,268.21209866906713
1885,676.9116215690767,1192.1,265419.04011460225
1886,708.1867166228025,831.7,15255.53418607707
1887,350.3808670468153,259.8,8204.895686399928
1888,199.93923279862187,85.9,13004.946269278158
1889,332.1436282630545,271.3,3701.948585653056
1890,483.3368636922208,850.8,135029.1475738817
1891,35.84617673504429,0.0,1284.9483865200305
1892,91.28406849185521,171.9,6498.927428844734
1893,817.0849558425367,464.9,124034.24742094234
1894,543.3306489615185,233.8,95809.22075731364
1895,332.82539373410526,1534.3,1443541.3468332936
1896,72.09517446795721,0.0,5197.7141815651885
1897,179.33909868426068,90.4,7910.163003348072
1898,45.39902278161716,0.0,2061.071269525794
1899,295.7024323816089,517.3,49105.4765642907
1900,234.0154632166237,490.4,65733.02757193243
1901,115.09066154211723,68.4,2180.0177327519564
1902,1146.7342097056485,1134.3,154.60835672813553
1903,51.57964091427019,0.0,2660.4593568450555
1904,196.30370450321453,0.0,38535.14440168537
1905,194.57303579153856,546.5,123852.58813698369
1906,81.24020303135896,0.0,6599.970588576425
1907,100.98151917550274,65.2,1280.317332899941
1908,12.899734709494624,20.2,53.293884451078945
1909,42.85137862218196,39.5,11.231738669218263
1910,191.91729177585825,123.8,4639.9650231224605
1911,104.0047557738953,0.0,10816.989223587607
1912,449.1292130139328,755.2,93679.33411870198
1913,265.2276000491663,19.9,60185.63153305381
1914,1694.5426728334837,1638.4,3151.99697154674
1915,1047.6784562850057,349.2,487872.13684158813
1916,243.98500035136112,110.7,17764.892132169425
1917,1493.0658552924858,494.4,997333.5027178176
1918,1480.2512217151132,1494.4,200.1886178137961
1919,304.2566955247222,179.1,15664.196906876363
1920,334.72630687087997,110.6,50232.602115559064
1921,1296.227423613114,916.0,144572.8936674665
1922,37.04021768722862,86.4,2436.388260598282
1923,23.53327277241862,0.0,553.8149273810595
1924,137.5896065644579,0.0,18930.89983456232
1925,0.45010150053249764,0.0,0.20259136078160597
1926,41.185676048084744,86.9,2089.7995538897003
1927,27.888039821931557,0.0,777.7427651096402
1928,120.17351493730246,184.8,4176.58296600784
1929,76.51927245291728,109.4,1081.1423443695041
1930,313.11858682854904,234.4,6196.6168732041015
1931,416.8177885945315,541.0,15421.221629552465
1932,300.4743530730585,223.7,5894.301758380124
1933,68.96048261234523,0.0,4755.548162127569
1934,309.81644488963184,225.0,7193.829323715955
1935,293.6634446798609,597.9,92559.89644836521
1936,190.50587765910748,87.0,10713.466709982125
1937,25.014585720241037,86.4,3768.1692736310556
1938,396.279343676633,255.8,19734.44514239971
1939,346.93826210894946,47.1,89902.98433954884
1940,142.37077062602071,445.4,91826.71015590051
1941,25.92766936618462,0.0,672.2440387621884
1942,130.84214899798903,203.6,5293.705770588227
1943,0.0,0.0,0.0
1944,208.14117107545582,489.9,79388.03423749177
1945,243.85847116131725,329.7,7368.770169103001
1946,119.35243603595373,159.6,1619.8668963433042
1947,687.3368161746364,1642.2,911763.6065767547
1948,37.9515488642616,46.2,68.03695872480222
1949,128.89035736196865,93.7,1238.3614660479668
1950,88.71993063581616,648.5,313353.7260573705
1951,68.4052018158011,0.0,4679.271635460479
1952,51.78104621224744,120.4,4708.561028334151
1953,44.45187647620125,37.6,46.948232155389945
1954,128.58062685316096,57.5,5052.4555138383075
1955,125.97348043967307,88.2,1426.8360550774012
1956,192.75546149384826,51.2,20037.948462739863
1957,835.2620027983858,1777.8,888377.9682135588
1958,412.41828481366036,152.2,67713.55733960964
1959,609.6999050120287,672.8,3981.6204469614877
1960,117.80561817692885,0.0,13878.163674048348
1961,574.4035242604238,583.2,77.37820019481101
1962,897.4580992172139,1137.8,57764.25274277374
1963,274.6590406572394,159.2,13330.790774196132
1964,152.47055964846277,331.8,32159.043798635535
1965,655.2518193214352,395.1,67678.9659205713
2057,305.07960458059523,283.8,452.8220906282347
2058,205.00186985990405,184.4,424.43729321212925
2059,297.7856525768333,268.0,887.1850994278153
2060,363.47895659636043,115.6,61443.977879766884
2061,187.68360102091347,107.5,6429.409872681036
2062,193.91562583243493,184.6,86.78077093383052
2063,200.79104502108862,133.2,4568.549779585837
2064,358.66866852924,345.3,178.72162462834987
2065,295.20255393120584,734.0,192543.1986764963
2066,341.61985062112313,448.4,11401.998997906674
2067,252.86668297364727,185.8,4497.939555745171
2068,620.4218881653258,568.0,2748.0543588179203
2069,154.5356025071452,102.6,2697.30696627507
2070,441.9094015414804,113.0,108181.3944223748
2071,183.1891124217066,276.6,8725.59505843423
2072,334.95629494594425,177.6,24761.001638261827
2073,198.08291767287187,177.6,419.549666358068
2074,243.369733832663,64.5,31994.381681367708
2075,457.43598811836046,113.0,118636.14991107135
2076,183.93418535705104,276.9,8642.641557390576
2077,474.6636731904413,484.0,87.16699829488505
2078,206.2146469640019,418.7,45150.03044246358
2079,316.26865744491386,715.9,159705.22946563034
2080,4.456048993650794,22.3,318.40656028928305
2081,268.2788716398684,278.7,108.60017072056756
2082,1197.6822914960815,685.0,262843.132013673
2083,121.2304848326174,0.0,14696.83045275148
2084,390.02742034132564,171.6,47710.53529061585
2085,641.7397211685452,40.0,362090.69203199854
2086,209.4268158832436,25.5,33829.073600948584
2087,1537.0328447587951,476.8,1124093.7109899186
2088,260.0796226979954,0.0,67641.41014273163
2089,262.9224919375476,55.2,43148.633339785156
2090,205.0257910741302,133.2,5158.94470181445
2091,68.85557984227691,92.2,544.9618100172843
2092,113.92872349077481,43.0,5030.8838160307905
2093,297.2808511510401,0.0,88375.90446108687
2094,144.33814509542674,44.4,9987.632540127555
2095,141.25349154732265,0.0,19952.548874309552
2096,214.68181620955338,346.6,17402.408824899485
2097,125.75301495841998,173.2,2251.2160999425128
2098,190.6137464525299,455.9,70376.79308289505
2099,105.9721707848311,0.0,11230.100980849411
2100,444.8400846395176,690.2,60201.49405593554
2101,85.22101910930175,46.5,1499.3173208629112
2102,245.795654134161,0.0,60415.5035912401
2103,539.7832640667502,72.5,218353.64887687622
2104,145.25475845924626,125.6,386.3095900728775
2105,862.7895470728878,1199.9,113643.47393319468
2106,211.69817045031112,0.0,44816.11537200898
2426,480.4546346204128,578.0,9515.098307037173
2427,247.5490105282047,0.0,61280.5126134932
2428,555.8242507924812,713.7,24924.75604222394
2429,153.7475536454288,62.0,8417.613599920836
2430,144.7929783831211,46.45,9671.341247203547
2431,32.311141717674424,0.0,1044.0098790996406
2432,20.26557178216306,0.0,410.6933996580037
2433,34.278594839314444,24.36,98.37851147881577
2434,182.24996685569153,79.6,10537.01600873741
2435,26.22575224907568,78.7,2753.546356748004
2436,31.868315174945035,0.0,1015.589512089632
2437,869.1882776183468,919.34,2515.197951543165
2438,623.1086470194374,1303.82,463367.8729533411
2439,144.07151135930923,243.42,9870.121831364435
2440,309.83919354072776,78.59,53476.19120695666
2441,199.4982304795667,159.98,1561.690877916365
2442,512.1548567958707,181.64,109240.07096625546
2443,430.3285461280635,0.0,185182.65761269288
2444,291.4892652526445,0.0,84965.99175752654
2445,191.43275862215606,272.0,6491.080383235769
2446,360.96025635182684,90.4,73202.85149148188
2447,707.3318989097731,0.0,500318.4152153055
2448,290.9250935765775,0.0,84637.41007254038
2449,177.02428432755758,306.0,16634.735233218707
2450,368.7990942174347,43.1,106079.90096801215
2451,624.6675383867495,0.0,390209.5335141611
2452,290.58597991205295,0.0,84440.21172144804
2453,294.1256271353044,0.0,86509.88453773611
2454,933.8023223657652,561.0,138981.57156130794
2455,761.0768943904347,351.6,167671.32204113805
2456,510.562672501644,448.5,3851.775318046317
2457,145.3080060673826,42.5,10569.486111550976
2458,131.62554804034713,186.99,3065.2231490447766
2459,27.785401696745122,0.0,772.0285474494867
2460,6.583237863102056,0.0,43.339020762180525
2461,87.28438515706799,117.8,931.2029354947139
2462,22.087979709978644,0.0,487.87884766842825
2463,1324.4776248015276,980.18,118540.85948739573
2464,592.8115138491493,1355.8,582151.5045093637
2465,92.43678614014742,161.52,4772.491027516811
2466,306.9454249860139,0.0,94215.4939198447
2467,192.72945872766263,157.55,1237.5941016529518
2468,497.0097137615459,0.0,247018.65557333382
2469,513.2238561130882,0.0,263398.7264835879
2470,297.38199916317046,0.0,88436.05342628392
2471,153.0557369463836,136.0,290.8981627842347
2472,350.4056960693596,131.4,47963.497584234115
2473,737.6625692039751,0.0,544146.0660046093
2474,252.4933350339661,0.0,63752.88423657465
2475,70.70164880999565,170.6,9979.681789943776
2476,367.0050662765676,43.1,104914.49294810748
2477,587.0318544553368,0.0,344606.3981452717
2478,343.80751048879813,94.9,61954.94801812572
2479,282.8463415993969,88.3,37848.277842292606
2480,519.8516752958932,1047.5,278412.7545630505
2481,406.64800710888875,523.3,13607.684597518974
2482,172.05088383429407,171.8,0.06294116704600451
2483,88.71461451917386,0.0,7870.282829285614
2484,50.68263416378928,46.45,17.91518550598958
2485,12.751542392823165,0.0,162.60183339596634
2486,30.167890241651946,39.8,92.77752369943128
2487,10.276810444897707,0.0,105.61283292035861
2488,442.1065830705291,1262.1,672389.1637689287
2489,247.04557799588397,498.89,63425.62027284205
2490,12.869900304765867,80.76,4609.065926686634
2491,0.0,0.0,0.0
2492,0.0,0.0,0.0
2493,156.4293775812626,235.77,6294.935043752094
2494,144.58026923975277,196.91,2738.401104714374
2495,430.4628904904651,242.31,35401.51111863225
2496,46.87992848053796,0.0,2197.7276943403544
2497,356.4473233411888,0.0,127054.694317098
2498,175.56501014511613,0.0,30823.072787254732
2499,45.06768791888727,34.6,109.57252231206928
2500,241.23509611365694,0.0,58194.3715969653
2501,544.5081333715456,56.8,237859.22410094083
2502,172.05251373473465,0.0,29602.067482441053
2503,248.09496949943568,43.1,42022.93814566956
2504,18.525322900903827,0.0,343.1875885827518
2505,553.8626953423524,0.0,306763.8852918954
2506,181.4530470710171,0.0,32925.20829135674
2507,216.18456383098516,43.1,29958.266764774547
2524,587.2505223700139,245.0,117135.42006254736
2525,683.4135304291854,525.0,25094.846623038437
2526,489.0434607065531,156.0,110917.94671939738
2527,216.98919988820836,170.1,2198.596493778468
2528,1271.396086407703,718.5,305694.0823649542
2529,770.4634492111543,756.6,192.1959009570814
2530,598.078667429855,579.8,334.1101292679217
2531,123.93906488754241,56.7,4521.091744352469
2532,498.22084086084277,59.4,192563.72903464217
2533,479.0117530484541,486.6,57.58158442765019
2534,512.5082431087925,76.4,190190.39837654092
2535,132.21093218115635,94.5,1422.1144059717737
2536,1292.6021961725605,313.0,959620.4627461038
2537,648.0605678001118,454.4,37504.41788468234
2538,474.15827833971025,330.3,20695.207759030694
2539,117.98081595651907,151.2,1103.5139857608588
2540,354.7805113543357,185.6,28622.043356922764
2541,291.26895735744677,463.8,29766.956463143015
2542,367.4292213295686,38.2,108391.87967491013
2543,45.52068358017563,94.5,2398.973436953277
2544,522.784447096926,272.8,62492.22989349185
2545,390.0327653799565,272.6,13790.452951278514
2546,296.22302075824996,0.0,87748.07802714259
2547,0.5182469705362507,0.0,0.2685799224700015
2823,630.6663165964171,154.1,227115.44829681658
2824,159.33172949537663,248.0,7862.062194281062
2825,244.31198762129824,327.8,6970.246172664854
2826,12.344327726969563,0.0,152.38242703082955
2827,0.0,0.0,0.0
2828,35.667182228033695,27.21,71.52394672373298
2829,102.79680687919401,98.88,15.34139764457184
2830,158.6006083180147,105.42,2828.1772958273027
2831,318.0732617678724,71.2,60946.40888270327
2832,709.702801413075,736.2,702.1021798593512
2833,82.75907196121017,129.5,2184.7143539273293
2834,225.6844487659283,418.9,37332.246880097955
2835,874.1933264531917,746.6,16280.063185534245
2836,205.6752224843327,0.0,42302.297143979755
2837,224.9390025369396,0.0,50597.55486231332
2838,593.5595901222686,650.2,3208.137413940073
2839,88.6224561111691,51.0,1415.449203836845
2840,710.6508329390527,578.2,17543.219912586097
2841,166.12358945851628,253.1,7564.89705240452
2842,156.4825367714558,105.5,2599.219055652844
2843,8.0452766921263,24.2,260.9751098041099
2844,56.08433826147395,0.0,3145.452998227431
2845,0.0,0.0,0.0
2846,93.99481940058544,0.0,8835.026074148673
2847,338.3005681188611,71.2,71342.71511967087
2848,664.2881925659074,1092.4,183279.74056838304
2849,137.30400153684067,322.2,34186.53476175123
2850,50.29218693978048,25.9,594.9788023149592
2851,1530.5603783421855,1286.7,59467.907939686294
2852,841.7890680690813,783.9,3351.14137529267
2853,302.740321541335,215.3,7645.809297558693
2854,643.4869237376712,1059.8,173316.61812257985
2855,81.88589542596733,102.0,404.57720281512184
2856,497.9713000914274,439.0,3477.6142344731848
2857,119.22824814049443,85.9,1110.7720224046311
2858,52.01356297611784,0.0,2705.4107334705764
2859,123.78154494148751,0.0,15321.870868101492
2860,42.38291572113903,129.97,7671.497546307951
2861,92.94837741166458,131.23,1465.4823008822966
2862,38.851416790574646,0.0,1509.4325866349454
2863,193.52515699394218,142.4,2613.782301741661
2864,474.8400768616013,378.7,9242.912031784908
2865,32.76043748551232,51.8,362.5049116910182
2866,68.48840315947561,299.6,53412.5730153636
2867,601.260082609879,1342.5,549436.6151325135
2868,248.77462628641683,766.3,267832.49980248726
2869,194.01742930136666,0.0,37642.76287271081
2870,665.6026763035308,578.0,7674.22889554119
2871,46.71958684979366,76.7,898.8249896711546
3215,160.66849676185979,405.4,59893.50568975476
3216,197.84974220538157,66.7,17200.255681012553
3217,109.48272344899426,76.8,1068.1602125639356
3218,46.9025156983876,66.7,391.94026383834387
3219,133.95801771233428,85.8,2319.194376048298
3220,23.038431048326135,29.5,41.751873317235685
3221,170.0043849053254,77.8,8501.648032998502
3222,470.95258760244997,840.4,136491.40856667043
3223,34.94030333644993,0.0,1220.824797243134
3224,197.60606503810627,238.8,1696.940529072566
3225,567.3034126260934,1378.8,658526.7905672124
3226,48.90066388027378,79.6,942.4491445049903
3227,201.03574486121644,70.3,17091.83418646943
3228,201.3108868631397,0.0,40526.07316962383
3229,141.82263756759298,0.0,20113.660526628835
3230,184.36566498343305,0.0,33990.69842478347
3231,24.735761649005436,65.6,1669.8858512991383
3232,80.55536881459537,163.7,6913.029187482414
3233,294.71077377495993,180.3,13089.824457477123
3234,275.06777353836026,116.6,25112.0357338103
3235,111.07916466548784,153.4,1791.052586799171
3236,102.89569130692317,0.0,10587.523289529625
3237,207.74880050641573,88.4,14244.135818096589
3238,607.3293037802625,308.6,89239.19329044246
3239,620.9229401387219,154.8,217270.59247857783
3240,110.71165179508348,27.4,6940.831388386983
3241,130.9299412693437,88.4,1808.795774582745
3242,121.19163568750352,0.0,14687.412560612576
3243,185.82819339281448,66.7,14191.527188136608
3244,33.66120947257156,0.0,1133.077023156341
3245,42.76049951419684,35.7,49.85064261650708
3246,167.28704297752802,79.9,7636.49501367224
3247,41.7235627755047,0.0,1740.8556906814817
3248,84.51082455375085,85.8,1.6619811997234855
3249,167.8893704567397,191.8,571.7183510939427
3250,22.854143451124006,0.0,522.3118728845543
